forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,point,NA,16
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.01,0
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.025,0
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.05,0
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.1,6
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.15,8
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.2,9
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.25,10
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.3,11
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.35,12
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.4,13
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.45,14
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.5,16
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.55,17
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.6,18
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.65,20
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.7,21
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.75,22
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.8,23
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.85,24
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.9,24
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.95,28
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.975,34
2021-08-21,1 wk ahead inc death,2021-08-28,GM01,GM01,quantile,0.99,38
2021-08-21,1 wk ahead cum death,2021-08-28,GM01,GM01,point,NA,10460
