id,Country,2022-07-02,2022-07-09,2022-07-16,2022-07-23,2022-07-30,2022-08-06,2022-08-13,2022-08-20,2022-08-27,2022-09-03,2022-09-10,2022-09-17,2022-09-24,2022-10-01,2022-10-08
45,"Dominican Republic",608252,617120,626452,636307,646750,657850,669680,682317,695840,710331,725874,742551,760445,779631,800185
46,"Ecuador",915171,938029,970120,1015588,1080298,1172566,1303797,1488838,1745310,2090743,2536403,3078227,3689200,4445672,5222667
47,"Egypt",515645,515645,515645,515645,515645,515645,515645,515645,515645,515645,515645,515645,515645,515645,515645
48,"El Salvador",169646,169646,169646,169646,169646,169646,169646,169646,169646,169646,169646,169646,169646,169646,169646
49,"Equatorial Guinea",16044,16086,16137,16201,16282,16383,16510,16670,16871,17125,17445,17851,18364,19013,19836
50,"Eritrea",9805,9832,9865,9906,9959,10025,10108,10214,10346,10514,10726,10993,11329,11754,12290
51,"Estonia",580599,582370,584337,586638,589480,593182,598244,605413,615699,630138,649091,671283,694813,714601,729099
52,"Eswatini",73131,73195,73243,73279,73305,73323,73336,73345,73348,73348,73348,73348,73348,73348,73348
53,"Ethiopia",489972,493968,497568,500840,503832,506585,509135,511507,513727,515812,517779,519641,521411,523097,524708
54,"Fiji",65786,66050,66344,66676,67059,67509,68048,68704,69521,70553,71881,73616,75913,78983,83105
55,"Finland",1152074,1175713,1200716,1227615,1257038,1289702,1326424,1368105,1415695,1470097,1532064,1602008,1679820,1764684,1854968
56,"France",31482127,32303886,33384697,34757141,36415835,38294986,40265494,42164020,43844356,45220221,46275647,47046328,47591182,47970254,48233600
57,"Gabon",48003,48283,48699,49317,50235,51601,53630,56648,61122,67710,77309,91065,110307,136357,170180
58,"Gambia",12002,12002,12002,12002,12002,12002,12002,12002,12002,12002,12002,12002,12002,12002,12002
59,"Georgia",1660849,1662413,1664167,1666164,1668475,1671186,1674410,1678305,1683123,1689199,1696957,1706960,1719949,1736865,1758846
60,"Germany",28675072,30129248,31828474,33800485,36040873,38495733,41055084,43573812,45926369,48045070,49916949,51560317,54026035,56280807,58184336
61,"Ghana",166442,167481,168574,169725,170933,172199,173517,174881,176292,177738,179195,180640,182069,183485,184893
62,"Greece",3725538,3924548,4177354,4489407,4855647,5253793,5645916,5995503,6283993,6510680,6684343,6816362,6917294,6995697,7058066
63,"Guatemala",917589,945109,980560,1026410,1085751,1162119,1259132,1380596,1529196,1704583,1903347,2119098,2343226,2566533,2781361
64,"Guinea",36817,36817,36817,36817,36817,36817,36817,36817,36817,36817,36817,36817,36817,36817,36817
65,"Guyana",67638,68486,69320,70138,70936,71707,72443,73135,73771,74341,74837,75255,75596,75865,76076
66,"Haiti",31666,32040,32289,32402,32482,32549,32605,32654,32698,32735,32768,32800,32831,32861,32890
67,"Holy See",29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
68,"Honduras",427374,427421,427453,427476,427492,427504,427510,427514,427514,427514,427514,427514,427514,427514,427514
69,"Hungary",1929437,1934552,1940592,1947813,1956544,1967197,1980291,1996468,2016517,2041382,2072163,2110094,2156480,2212587,2279484
70,"Iceland",195057,199357,204728,211714,220898,232564,246216,260234,274289,288356,303131,315964,326491,334508,340605
71,"India",43521689,43731518,44001133,44352487,44814705,45425288,46229347,47273776,48594284,50182428,51943487,53892427,55996609,58014452,60215732
72,"Indonesia",6095465,6123100,6158103,6203191,6262182,6340498,6445873,6589283,6786320,7058960,7437819,7964870,8696136,9705150,11116007
73,"Iran",7239196,7243629,7249428,7257182,7267761,7282463,7303231,7332993,7376166,7439419,7532777,7671141,7876228,8178581,8618601
74,"Iraq",2350593,2358102,2367332,2378684,2392601,2409641,2430405,2455544,2485811,2521811,2564203,2613388,2669363,2732056,2800904
75,"Ireland",1608438,1639493,1677803,1725412,1785090,1858909,1948375,2053353,2176840,2341395,2521221,2704856,2880293,3038443,3174822
76,"Israel",4376767,4471294,4589669,4736017,4912607,5117703,5343315,5575174,5797036,5996498,6167419,6308942,6423506,6515104,6588089
77,"Italy",18798051,19922189,21351747,23087402,25071036,27187600,29297881,31280419,33053591,34574321,35828965,36826761,37595331,38211400,38877343
78,"Jamaica",143146,144235,145166,145972,146676,147300,147860,148369,148837,149273,149684,150077,150465,150847,151225
79,"Japan",9371029,9570058,9792699,10056558,10388788,10832793,11461631,12394366,13819435,15998722,19197127,23737303,30215675,37310905,43380493
80,"Jordan",1699742,1702000,1705013,1709093,1714691,1722459,1733337,1748666,1770321,1800847,1843502,1902076,1980254,2080307,2201299
81,"Kazakhstan",1395913,1396126,1396343,1396565,1396794,1397033,1397284,1397549,1397829,1398124,1398432,1398748,1399061,1399358,1399622
82,"Kenya",334541,337789,341650,346258,351768,358360,366233,375586,386547,399023,413048,428808,446022,464735,485061
83,"Korea, South",18396331,18495510,18615873,18773206,18998003,19333470,19856614,20689105,21993906,23929892,26480846,29257984,31635101,33270363,34281083
84,"Kuwait",644173,648221,652374,656627,660933,665214,669395,673418,677279,681014,684674,688307,691961,695690,699532
85,"Kyrgyzstan",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86,"Latvia",836564,839302,842183,845283,848690,852501,856831,861817,867612,874392,882344,891652,902477,914941,930545
87,"Lebanon",1113636,1118859,1124891,1131951,1140304,1150273,1162243,1176662,1194030,1214876,1239702,1268912,1302698,1340927,1383039
88,"Liberia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,"Liechtenstein",17945,18113,18328,18610,18986,19493,20177,21090,22276,23758,25503,27409,29326,31101,32629
90,"Lithuania",1162391,1167357,1173585,1181552,1191965,1205820,1224441,1249540,1283078,1326809,1381384,1453202,1541313,1643583,1755201
91,"Luxembourg",265741,274785,285376,297467,310784,324903,339297,353427,366830,379178,390297,400139,408749,416222,422679
92,"Madagascar",65583,66416,67509,68945,70832,73315,76583,80885,86551,94010,103822,116718,133637,155785,184689
93,"Malaysia",4575727,4610730,4648398,4689313,4734404,4784782,4842171,4909128,4989320,5087903,5215130,5381054,5597142,5879217,6275748
94,"Maldives",181781,182515,183398,184484,185842,187560,189751,192544,196072,200436,205664,212015,220438,230481,241990
95,"Malta",104950,112049,120785,131516,144377,159072,174747,190155,204094,215829,228733,239040,246204,251103,254485
96,"Mauritania",59872,60098,60373,60709,61121,61630,62262,63052,64043,65295,66881,68899,71477,74780,79021
97,"Mauritius",232178,236672,242462,250095,260314,274086,292542,316775,347398,383920,424244,464953,502431,534150,559235
98,"Mexico",6062469,6168837,6293463,6442025,6622120,6843862,7120642,7469899,7913608,8693851,9879606,11545578,13771657,16541114,19695230
99,"Moldova",520647,522001,523783,526145,529300,533548,539299,547117,557753,572152,591412,616619,648536,687136,736690
100,"Monaco",13152,13726,14405,15200,16113,17136,18242,19390,20524,21582,22504,23245,23786,24151,24404
101,"Mongolia",929522,934224,942180,955703,978560,1016434,1077928,1171295,1299576,1453191,1626647,1841763,2038949,2196948,2311066
102,"Montenegro",240681,242610,245234,248828,253746,260438,269426,281244,296294,314640,335792,358623,381543,402930,421583
103,"Morocco",1225199,1258779,1302165,1358165,1429926,1520044,1629496,1755811,1892138,2029056,2158483,2277023,2385545,2486641,2582671
104,"Namibia",169257,169478,169635,169746,169824,169879,169918,169945,169964,169977,169984,169988,169991,169993,169995
105,"Nepal",979829,980376,981076,981957,983040,984334,985836,987520,989293,990944,992294,993335,994138,994769,995276
106,"Netherlands",8313836,8411162,8543759,8731772,9045846,9590508,10303792,10992182,11824290,12976327,14107564,15090403,15873686,16469900,16916022
107,"New Zealand",1378647,1477430,1582272,1693718,1811144,1932401,2054026,2187419,2322563,2447732,2541958,2625996,2699370,2761928,2815876
108,"Nicaragua",14721,14844,14993,15180,15422,15740,16166,16735,17454,18204,18758,19075,19246,19340,19393
109,"Niger",9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031,9031
110,"Nigeria",257422,257930,258523,259219,260036,260997,262130,263467,265047,266917,269133,271756,274846,278462,282679
111,"North Macedonia",314267,315210,316284,317510,318917,320534,322395,324537,326995,329826,333115,336887,341189,346057,351508
112,"Norway",1450105,1461382,1475761,1494621,1519889,1554155,1600670,1663039,1744363,1845733,1964511,2093623,2223083,2343375,2448505
113,"Oman",390244,390244,390244,390244,390244,390244,390244,390244,390244,390244,390244,390244,390244,390244,390244
114,"Pakistan",1537711,1542698,1549005,1556640,1565418,1575027,1585137,1595483,1605854,1616070,1625997,1635553,1644701,1653450,1661865
115,"Panama",925893,940408,953122,964417,974657,984200,993394,1002611,1012474,1025153,1041353,1062851,1092432,1144641,1216734
116,"Papua New Guinea",44724,44746,44762,44774,44779,44783,44786,44788,44789,44790,44791,44791,44792,44792,44792
117,"Paraguay",656495,660579,666240,674149,685257,700931,723206,754798,799420,861828,947607,1062345,1209878,1389749,1594921
118,"Peru",3621717,3638742,3657655,3679551,3705937,3739035,3782237,3840926,3923797,4045020,4254868,4579924,5035750,5669207,6681130
119,"Philippines",3706272,3713372,3721732,3731538,3742992,3756297,3771682,3789387,3809683,3832888,3859371,3889585,3924085,3963576,4009031
120,"Poland",6016474,6022460,6029908,6039275,6051176,6066437,6086161,6111816,6145329,6189185,6246494,6320980,6416830,6538300,6689049
121,"Portugal",5190897,5250704,5302843,5350452,5395260,5438893,5517777,5632772,5763166,5890522,6002714,6098848,6184183,6265245,6348981
122,"Qatar",385436,396328,409714,426604,448447,477229,515372,568167,673571,809862,953411,1074095,1158139,1210245,1241118
123,"Romania",2921832,2931635,2944502,2961462,2983862,3013420,3052230,3102626,3166727,3245408,3336526,3433263,3525174,3609230,3680415
124,"Russia",18170172,18200811,18230304,18259041,18287129,18314603,18341654,18368029,18393745,18418630,18442302,18464724,18485469,18504403,18521607
125,"Rwanda",131163,131720,132410,133289,134441,135995,138148,141206,145655,152267,162274,177768,202058,240495,301546
126,"Saint Lucia",27089,27304,27475,27612,27722,27810,27882,27941,27989,28028,28063,28093,28119,28142,28162
127,"Saint Vincent and the Grenadines",9072,9135,9186,9228,9263,9291,9313,9331,9342,9346,9349,9351,9353,9353,9354
128,"San Marino",18240,19102,20087,21156,22479,24131,25885,27597,29139,30449,31520,32381,33069,33618,34051
129,"Saudi Arabia",798262,809513,821684,835116,850245,867623,887957,912122,941123,975913,1016727,1062130,1108481,1151373,1188095
130,"Senegal",86357,86480,86624,86793,86991,87223,87496,87816,88192,88633,89150,89756,90466,91297,92271
131,"Serbia",2032385,2045269,2063460,2089453,2126703,2179580,2252683,2349009,2467093,2598928,2803496,3047614,3304117,3549377,3766483
132,"Seychelles",44714,44831,44924,45005,45077,45145,45215,45290,45376,45483,45624,45819,46105,46536,47199
133,"Singapore",1472118,1581339,1711605,1862550,2029425,2203061,2372119,2526625,2669084,2818724,2948347,3058596,3150929,3227322,3290063
134,"Slovakia",2553197,2562146,2574721,2592780,2619161,2658064,2715248,2797439,2909931,3052037,3213343,3437305,3685383,3932431,4157938
135,"Slovenia",1041879,1054824,1071659,1093565,1121772,1157351,1200733,1251119,1306097,1361896,1414428,1460538,1498716,1528935,1552056
136,"Somalia",26820,26857,26874,26881,26886,26887,26887,26887,26887,26887,26887,26887,26887,26887,26887
137,"South Africa",3994617,3998389,4001839,4005031,4008016,4010830,4013505,4016065,4018532,4020923,4023253,4025535,4027775,4029990,4032189
138,"Spain",12772062,12926027,13127552,13398366,13768380,14275474,14961149,15857951,16967261,18236399,19555699,20791679,21839786,22656752,23255212
139,"Sri Lanka",664167,664330,664504,664696,664910,665151,665426,665744,666114,666549,667064,667677,668413,669299,670370
140,"Sudan",62656,62771,62893,63023,63160,63307,63464,63631,63810,64000,64201,64409,64624,64843,65067
141,"Suriname",80883,80941,80989,81027,81059,81085,81107,81125,81140,81150,81157,81163,81164,81164,81165
142,"Sweden",2521163,2529470,2541106,2558417,2585249,2627787,2694318,2798192,2986855,3295404,3755978,4344069,4956831,5482440,5881295
143,"Switzerland",3770336,3815556,3879076,3969282,4097269,4276118,4518041,4828379,5197756,5597896,5993438,6352840,6642085,6857223,7008590
144,"Tanzania",35769,35772,35774,35776,35778,35779,35781,35782,35783,35784,35784,35785,35786,35786,35787
145,"Thailand",4533761,4562595,4589968,4616399,4642388,4668429,4694950,4722401,4751265,4782088,4815527,4852405,4893796,4941137,4996376
146,"Togo",37452,37646,37887,38185,38555,39013,39579,40279,41144,42213,43537,45178,47216,49748,52888
147,"Trinidad and Tobago",167398,168336,169114,169768,170324,170802,171217,171582,171905,172194,172453,172698,172924,173133,173327
148,"Tunisia",1053191,1056867,1061039,1065804,1071271,1077564,1084827,1093219,1102917,1114113,1127008,1141802,1158689,1177838,1199401
149,"Turkey",15123331,15123331,15123331,15123331,15123331,15123331,15123331,15123331,15123331,15123331,15123331,15123331,15123331,15123331,15123331
150,"Uganda",167961,168805,169663,170540,171444,172382,173362,174390,175475,176624,177842,179133,180493,181882,183061
151,"Ukraine",5040518,5040518,5040518,5040518,5040518,5040518,5040518,5040518,5040518,5040518,5040518,5040518,5040518,5040518,5040518
152,"United Arab Emirates",951541,973757,1000200,1031966,1070401,1117105,1173910,1242803,1325763,1469559,1669068,1921238,2215326,2524758,2815291
153,"United Kingdom",22966357,23161882,23427755,23804944,24352621,25145167,26249889,27674199,29549395,31948911,34529412,37347585,40259375,42789366,44798447
154,"Uruguay",960271,968420,975383,981601,987478,993231,999088,1005281,1012080,1023139,1042166,1068118,1102519,1145537,1194938
155,"US",87856030,88763322,89902534,91382747,93343672,95957488,99418832,103913268,109556044,116307710,123903381,131856656,139573778,146531972,152416545
156,"Uzbekistan",240969,241699,242513,243425,244463,245661,247062,248728,250738,253201,256264,260123,265043,271344,283421
157,"Venezuela",526430,528033,529975,532337,535217,538736,543045,548326,554798,562719,572394,584163,598448,615690,636318
158,"Vietnam",10749741,10760654,10770993,10781625,10793398,10807450,10825791,10851879,10892243,10960295,11082880,11344379,11868424,12904588,14823650
159,"Zambia",326329,327952,329489,330946,332283,333451,334478,335337,336049,336631,337092,337456,337737,337951,338114
160,"Zimbabwe",255792,256444,257003,257481,257890,258234,258520,258754,258945,259101,259229,259334,259422,259495,259556
161,"Dominica",14878,14957,15017,15063,15099,15127,15148,15165,15178,15186,15192,15197,15197,15197,15197
162,"Grenada",18405,18557,18687,18800,18899,18987,19066,19138,19204,19265,19323,19378,19430,19481,19531
163,"Mozambique",228143,228920,229692,230462,231234,232009,232784,233545,234263,234904,235449,235896,236259,236555,236795
164,"Syria",55931,55945,55955,55958,55959,55959,55959,55959,55959,55959,55959,55959,55959,55959,55959
165,"Timor-Leste",22959,22966,22972,22978,22983,22987,22991,22995,22998,23000,23003,23005,23007,23009,23010
166,"Belize",64590,66863,69420,72271,75403,78773,82314,85922,89474,92841,95903,98579,100828,102660,104134
167,"Laos",210323,210423,210502,210567,210621,210666,210704,210736,210762,210780,210791,210795,210795,210796,210796
168,"Libya",502155,502212,502268,502323,502377,502431,502483,502536,502588,502641,502693,502746,502798,502851,502905
169,"West Bank and Gaza",660217,661762,663892,666834,670897,676498,684195,694700,708894,727789,752430,783684,821946,866794,916767
170,"Guinea-Bissau",8354,8370,8383,8392,8399,8406,8412,8418,8423,8428,8431,8433,8435,8436,8437
171,"Mali",31171,31193,31212,31229,31245,31259,31273,31283,31288,31292,31296,31299,31302,31305,31307
172,"Saint Kitts and Nevis",6082,6136,6185,6228,6266,6298,6317,6326,6330,6330,6331,6331,6331,6331,6331
173,"Kosovo",229315,229828,230583,231698,233349,235794,239402,244682,252371,263470,279085,300359,328076,362118,400989
174,"Burma",613632,613757,613879,614000,614121,614242,614363,614485,614605,614720,614827,614922,615005,615073,615130
175,"MS Zaandam",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
176,"Botswana",324803,332370,341016,351158,363342,378243,396663,419447,447270,480195,517248,556237,593952,628653,671954
177,"Burundi",42712,42889,43049,43195,43328,43448,43558,43658,43749,43833,43909,43979,44043,44102,44156
178,"Sierra Leone",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179,"Malawi",86606,87011,87529,88194,89048,90146,91563,93394,95768,98851,102866,108104,114953,123922,135682
180,"South Sudan",17729,17748,17755,17759,17760,17760,17760,17760,17760,17760,17760,17760,17760,17760,17760
181,"Western Sahara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,"Sao Tome and Principe",6052,6084,6121,6163,6213,6270,6339,6422,6524,6649,6806,7005,7259,7586,8010
183,"Yemen",11824,11824,11824,11824,11824,11824,11824,11824,11824,11824,11824,11824,11824,11824,11824
