forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,point,NA,78
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.01,46
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.025,56
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.05,56
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.1,62
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.15,64
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.2,67
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.25,69
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.3,71
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.35,74
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.4,77
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.45,78
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.5,78
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.55,80
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.6,82
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.65,85
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.7,85
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.75,88
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.8,90
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.85,93
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.9,98
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.95,102
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.975,104
2021-02-13,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.99,107
