forecast_date,target,target_end_date,location,location_name,type,quantile,value
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,point,NA,186
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.01,121
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.025,127
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.05,131
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.1,142
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.15,152
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.2,165
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.25,174
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.3,181
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.35,183
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.4,184
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.45,185
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.5,186
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.55,186
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.6,189
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.65,192
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.7,194
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.75,195
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.8,196
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.85,197
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.9,204
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.95,221
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.975,224
2022-03-07,1 wk ahead inc death,2022-03-12,GM01,GM01,quantile,0.99,1257
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,point,NA,14595
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.01,14530
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.025,14536
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.05,14540
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.1,14551
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.15,14561
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.2,14574
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.25,14583
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.3,14590
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.35,14592
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.4,14593
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.45,14594
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.5,14595
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.55,14595
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.6,14598
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.65,14601
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.7,14603
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.75,14604
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.8,14605
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.85,14606
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.9,14613
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.95,14630
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.975,14633
2022-03-07,1 wk ahead cum death,2022-03-12,GM01,GM01,quantile,0.99,15666
2022-03-07,2 wk ahead inc death,2022-03-19,GM01,GM01,point,NA,171
2022-03-07,2 wk ahead inc death,2022-03-19,GM01,GM01,quantile,0.01,0
2022-03-07,2 wk ahead inc death,2022-03-19,GM01,GM01,quantile,0.025,0
2022-03-07,2 wk ahead inc death,2022-03-19,GM01,GM01,quantile,0.05,0
2022-03-07,2 wk ahead inc death,2022-03-19,GM01,GM01,quantile,0.1,74
2022-03-07,2 wk ahead inc death,2022-03-19,GM01,GM01,quantile,0.15,110
