,State,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145
0,Washington,1118,56,12,11,9,10,8,7,7,6,6,5,5,4,4
1,Illinois,5390,348,111,105,101,94,89,84,80,76,74,69,66,60,58
2,California,4172,349,109,104,99,95,90,88,86,78,79,74,73,70,66
3,Arizona,907,54,23,22,21,20,19,18,19,16,17,15,15,14,14
4,Massachusetts,6846,271,104,97,91,85,80,76,70,65,62,59,53,52,46
5,Wisconsin,592,0,11,9,10,10,9,10,9,9,9,9,8,9,9
6,Texas,1675,16,18,18,17,17,18,18,17,16,17,17,18,16,17
7,Nebraska,170,37,9,7,8,6,7,6,5,6,6,5,4,5,4
8,Utah,113,5,2,3,2,2,3,2,2,2,2,2,2,2,1
9,Oregon,153,4,1,1,1,1,1,1,1,1,0,1,1,0,1
10,Florida,2451,158,51,46,44,41,38,35,33,30,29,26,24,22,20
11,New York,29784,488,178,166,157,146,137,131,122,110,107,100,93,88,83
12,Rhode Island,718,21,13,13,11,12,11,10,9,9,8,9,7,7,7
13,Georgia,2053,50,33,32,29,28,26,23,22,22,18,19,16,16,15
14,New Hampshire,245,-3,3,2,1,2,2,2,1,2,1,1,1,1,1
15,North Carolina,937,-33,10,11,10,10,10,11,9,9,10,10,8,10,8
16,New Jersey,11698,231,113,106,97,90,86,78,74,68,63,60,55,50,45
17,Colorado,1445,111,28,26,23,22,22,19,18,17,15,16,12,11,12
18,Maryland,2532,161,58,56,52,48,48,45,43,40,39,36,34,32,31
19,Nevada,417,40,11,9,9,9,8,7,8,6,7,6,5,6,4
20,Tennessee,364,23,7,7,7,6,7,6,7,5,6,6,5,6,5
21,Hawaii,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,2134,133,41,39,36,33,31,28,27,25,22,23,20,18,19
23,Kentucky,431,15,4,4,4,4,3,3,3,2,3,2,2,2,2
24,Minnesota,1050,-27,14,13,16,17,18,19,20,22,22,23,26,27,28
25,Oklahoma,334,-7,0,0,1,0,0,1,0,1,0,0,1,0,1
26,Pennsylvania,5555,-10,30,29,26,24,22,21,19,18,16,16,14,12,12
27,South Carolina,494,-2,4,5,4,5,4,4,4,3,4,3,4,4,3
28,District of Columbia,466,31,10,9,9,9,9,8,8,7,7,7,7,6,6
29,Kansas,215,14,4,4,4,3,4,3,3,3,3,3,2,3,2
30,Missouri,814,-17,17,17,15,14,13,13,12,11,10,9,9,9,8
31,Vermont,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,1375,115,33,31,30,28,28,25,25,22,23,21,19,19,18
33,Connecticut,3944,25,30,28,25,25,22,21,21,17,17,15,15,12,13
34,Iowa,535,6,6,7,6,5,6,5,6,5,4,5,4,5,4
35,Louisiana,2791,4,13,11,11,11,10,10,10,9,9,9,7,8,8
36,Ohio,2155,146,42,39,36,33,30,29,26,24,22,20,19,17,16
37,Michigan,5731,-200,34,32,30,28,27,25,23,21,20,20,18,17,18
38,South Dakota,62,-4,0,1,1,1,0,1,0,1,1,0,1,0,1
39,Arkansas,133,-1,2,2,2,2,2,3,2,3,3,3,2,3,4
40,Delaware,366,6,6,5,5,5,4,4,4,4,3,4,3,2,3
41,Mississippi,734,-21,4,5,5,4,5,4,4,4,4,4,4,4,4
42,New Mexico,356,6,6,5,5,5,4,5,3,4,4,3,3,3,3
43,North Dakota,61,4,2,2,2,1,2,2,2,2,3,2,2,3,2
44,Wyoming,16,-1,0,0,0,0,0,0,1,0,0,0,0,0,0
45,Alaska,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,89,1,1,1,2,1,1,2,1,1,1,2,1,1,1
47,Alabama,630,-18,4,5,4,4,4,4,3,4,3,4,3,3,2
48,Idaho,82,0,1,0,0,0,0,0,0,0,0,0,1,0,0
49,Montana,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Puerto Rico,136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,75,0,0,1,0,0,0,0,0,1,0,0,0,0,0
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
