,State,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
0,Washington,1163,32,13,12,13,13,4,22,14,14,14,14,14,15,15
1,Illinois,5939,-11,33,33,33,33,67,2,35,35,36,36,37,37,38
2,California,4653,245,116,117,117,117,78,157,118,118,119,118,119,119,118
3,Arizona,1048,58,31,31,31,32,33,32,34,33,34,34,35,34,36
4,Massachusetts,7316,102,58,55,54,52,41,58,47,45,42,31,29,28,27
5,Wisconsin,648,38,18,18,18,18,13,23,19,19,18,19,19,20,19
6,Texas,1846,95,40,40,40,40,18,61,39,40,39,39,39,39,39
7,Nebraska,196,11,5,5,5,4,3,7,4,5,4,4,5,4,4
8,Utah,121,14,6,6,7,7,5,13,10,11,13,14,16,18,21
9,Oregon,164,10,4,5,6,5,4,8,7,7,8,9,9,9,11
10,Florida,2699,50,31,31,30,31,29,34,31,31,32,32,32,32,32
11,New York,30183,264,90,86,84,80,-4,156,72,70,67,65,62,60,58
12,Rhode Island,772,15,5,5,4,5,-1,9,5,4,3,4,4,3,4
13,Georgia,2148,64,22,23,22,23,3,41,22,22,21,22,21,21,21
14,New Hampshire,286,-1,2,2,3,2,5,-1,3,2,2,2,2,2,2
15,North Carolina,1024,40,22,22,22,23,21,25,24,24,24,25,25,25,26
16,New Jersey,12176,100,63,48,46,44,20,62,39,36,35,34,32,31,29
17,Colorado,1527,36,12,12,12,12,1,21,11,10,11,10,9,10,9
18,Maryland,2749,97,47,47,46,46,34,56,44,44,43,43,42,42,41
19,Nevada,438,26,11,12,13,15,11,33,31,36,45,54,66,80,97
20,Tennessee,414,14,8,7,8,9,9,7,9,9,9,9,10,9,10
21,Hawaii,17,0,1,0,0,0,0,1,0,0,0,1,0,0,0
22,Indiana,2303,36,26,26,25,25,31,17,24,23,23,22,22,21,22
23,Kentucky,481,33,13,12,13,13,5,22,13,13,14,13,13,14,13
24,Minnesota,1197,38,26,27,26,27,25,30,28,28,29,29,29,29,29
25,Oklahoma,348,13,6,6,5,6,1,9,6,5,5,6,5,5,5
26,Pennsylvania,5997,63,34,33,32,31,28,32,29,28,28,26,26,25,24
27,South Carolina,546,31,14,15,14,15,10,22,16,16,17,18,17,19,18
28,District of Columbia,489,4,5,4,5,4,3,5,5,4,4,3,4,4,4
29,Kansas,234,8,4,3,3,3,1,5,3,3,3,3,3,2,3
30,Missouri,823,49,21,21,23,23,14,38,28,29,32,33,35,37,39
31,Vermont,55,3,2,1,1,1,0,3,1,2,1,1,1,2,1
32,Virginia,1472,90,36,36,36,36,6,65,35,36,35,35,34,35,34
33,Connecticut,4071,45,24,24,22,22,10,25,14,13,12,12,12,11,10
34,Iowa,606,22,10,10,10,10,4,16,10,9,10,9,10,9,10
35,Louisiana,2936,107,18,17,17,16,10,22,15,14,14,14,13,12,13
36,Ohio,2377,46,23,22,22,21,14,29,22,20,21,21,20,20,20
37,Michigan,5898,53,31,30,30,29,36,21,27,27,26,26,25,24,25
38,South Dakota,65,7,2,2,2,3,0,4,3,2,2,3,2,2,2
39,Arkansas,154,15,7,7,7,8,5,12,10,9,11,11,12,12,13
40,Delaware,398,2,4,4,4,3,1,6,3,3,3,3,3,3,2
41,Mississippi,817,37,17,17,16,17,8,26,17,16,17,16,16,17,16
42,New Mexico,396,16,9,9,10,11,8,17,18,20,22,26,28,32,37
43,North Dakota,75,5,2,2,2,2,1,3,2,2,2,2,2,1,2
44,Wyoming,17,0,1,0,0,0,0,1,0,0,0,1,0,0,0
45,Alaska,8,2,1,1,0,1,1,2,1,1,1,2,1,2,1
46,Maine,99,3,1,2,1,2,0,3,2,1,2,2,1,2,1
47,Alabama,692,24,14,14,14,14,14,15,15,14,15,14,15,15,15
48,Idaho,83,3,2,1,1,2,0,3,1,1,2,1,2,1,1
49,Montana,18,4,1,2,1,2,1,3,2,3,2,2,3,3,3
50,Puerto Rico,142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,84,4,2,2,2,2,1,4,2,4,3,4,4,4,5
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
