,State,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
0,Washington,1310,13,7,7,6,7,7,6,7,7,7,6,7,7,7
1,Illinois,6888,58,36,36,35,34,34,34,33,34,33,33,33,32,33
2,California,5932,91,64,65,66,66,68,69,70,72,72,74,75,76,77
3,Arizona,1594,56,35,37,37,37,38,38,39,39,39,40,41,40,41
4,Massachusetts,8060,38,27,26,26,24,23,22,22,20,20,20,19,18,18
5,Wisconsin,777,12,6,7,6,7,6,7,6,7,7,7,7,8,7
6,Texas,2402,52,35,35,37,37,39,40,40,42,42,44,45,46,46
7,Nebraska,267,7,3,4,4,4,4,4,5,4,4,5,4,5,5
8,Utah,167,3,2,2,3,2,2,3,2,3,3,2,3,3,4
9,Oregon,202,3,2,2,2,2,1,2,2,2,2,2,2,2,2
10,Florida,3419,49,42,42,44,44,46,47,49,49,51,52,53,55,55
11,New York,31943,-502,34,32,31,30,28,27,26,25,24,24,22,22,22
12,Rhode Island,927,9,5,5,5,6,5,5,5,5,5,6,5,5,6
13,Georgia,2778,42,23,24,25,25,26,27,28,28,30,30,31,32,32
14,New Hampshire,367,7,4,4,4,3,4,4,3,4,3,4,4,3,4
15,North Carolina,1352,31,16,17,16,17,17,17,17,18,18,19,18,19,19
16,New Jersey,14975,39,31,29,28,26,25,24,23,22,21,20,19,19,18
17,Colorado,1676,9,6,6,6,7,6,7,7,7,7,7,8,8,8
18,Maryland,3168,20,15,15,15,15,14,15,14,15,14,14,15,14,14
19,Nevada,500,5,3,2,3,3,3,3,3,4,3,4,3,4,3
20,Tennessee,584,18,9,9,10,9,10,10,10,11,10,10,11,11,11
21,Hawaii,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Indiana,2619,24,15,15,15,15,16,16,16,17,17,17,18,18,18
23,Kentucky,558,4,4,4,4,5,4,4,4,5,4,4,5,4,5
24,Minnesota,1460,11,9,10,11,10,11,11,11,11,11,12,13,12,12
25,Oklahoma,385,3,3,2,3,3,2,3,3,2,3,3,3,3,3
26,Pennsylvania,6606,52,28,27,27,28,27,27,27,27,27,27,27,28,27
27,South Carolina,716,14,10,11,10,11,11,11,11,12,11,12,13,12,13
28,District of Columbia,550,2,2,3,2,2,2,2,2,2,2,1,2,2,2
29,Kansas,269,2,2,2,2,2,2,2,2,2,1,2,2,2,2
30,Missouri,1014,2,6,7,6,6,7,6,7,6,7,6,7,7,7
31,Vermont,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,1732,14,11,11,10,10,10,9,10,9,9,9,8,9,8
33,Connecticut,4316,12,8,8,8,7,8,7,7,7,7,7,6,7,6
34,Iowa,706,5,4,4,4,4,4,4,4,4,5,4,5,4,5
35,Louisiana,3199,16,12,13,12,13,12,12,12,12,12,12,12,11,12
36,Ohio,2807,33,18,19,18,19,19,20,19,20,20,21,20,22,21
37,Michigan,6157,17,10,10,10,10,10,10,9,10,10,10,9,10,10
38,South Dakota,91,2,2,1,2,1,2,1,1,2,1,2,1,1,2
39,Arkansas,264,6,6,6,6,7,6,6,6,7,6,7,6,7,6
40,Delaware,507,3,2,1,2,2,2,2,2,2,2,2,2,2,2
41,Mississippi,1039,19,12,12,12,12,12,12,13,12,13,13,13,13,13
42,New Mexico,492,6,4,3,4,4,3,4,4,3,4,4,3,4,4
43,North Dakota,79,0,0,1,0,1,0,1,0,1,1,0,1,1,0
44,Wyoming,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0
45,Alaska,14,0,0,0,0,1,0,0,0,0,1,0,0,0,0
46,Maine,104,0,0,1,0,0,1,0,0,1,0,0,1,0,0
47,Alabama,919,24,13,13,12,13,14,13,14,13,14,15,14,14,15
48,Idaho,91,0,0,1,0,0,1,0,0,1,0,0,1,0,0
49,Montana,22,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50,Puerto Rico,153,0,0,1,0,1,0,1,0,1,0,1,0,0,1
51,Virgin Islands,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Guam,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,West Virginia,93,1,0,1,0,1,1,0,1,0,1,0,1,1,0
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
