,State,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
0,Washington,1157,7,7,8,8,9,7,9,8,9,9,9,9,9,9
1,Illinois,5904,35,67,65,65,46,44,34,35,46,45,43,34,32,28
2,California,4632,38,71,67,65,73,68,32,31,52,55,52,54,53,29
3,Arizona,1051,30,40,47,37,34,41,37,51,56,57,56,54,58,60
4,Massachusetts,7316,54,58,58,58,58,57,57,40,39,40,39,38,37,37
5,Wisconsin,647,6,10,8,9,7,8,5,8,7,7,7,7,7,6
6,Texas,1841,28,31,29,33,31,26,27,32,30,32,31,29,28,30
7,Nebraska,187,1,3,1,7,1,1,1,2,3,1,3,1,1,2
8,Utah,121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Oregon,163,1,2,1,2,1,2,1,2,1,2,1,2,1,2
10,Florida,2700,37,62,52,57,52,33,30,52,64,60,58,49,37,40
11,New York,30374,68,64,75,58,57,61,54,52,51,47,46,43,40,38
12,Rhode Island,772,3,6,6,7,6,2,2,3,3,4,3,2,2,2
13,Georgia,2180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,New Hampshire,286,4,7,7,6,4,5,4,5,5,5,4,4,4,4
15,North Carolina,1032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,New Jersey,12176,37,41,73,73,60,43,45,34,33,46,47,43,33,33
17,Colorado,1527,6,10,13,13,10,7,6,7,7,8,8,8,6,7
18,Maryland,2749,26,33,28,27,24,22,20,23,23,21,20,19,17,18
19,Nevada,438,4,2,6,2,4,3,2,4,3,5,2,3,4,2
20,Tennessee,418,11,8,10,8,10,6,10,10,9,8,8,8,8,9
21,Hawaii,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Indiana,2303,29,22,22,24,25,18,22,21,20,19,20,18,18,17
23,Kentucky,470,5,4,7,7,8,6,5,6,5,7,6,7,6,6
24,Minnesota,1197,14,17,16,20,19,17,14,14,15,15,15,15,13,13
25,Oklahoma,348,0,4,2,2,2,1,2,2,2,2,2,1,2,1
26,Pennsylvania,5943,41,54,60,58,41,23,24,33,39,42,37,27,20,20
27,South Carolina,546,11,11,11,13,22,13,14,16,16,17,20,19,20,19
28,District of Columbia,489,3,3,3,3,4,3,3,3,3,3,3,2,3,2
29,Kansas,233,1,4,3,1,3,2,1,2,2,2,1,3,1,1
30,Missouri,850,-27,11,12,11,13,13,12,12,12,13,12,12,12,11
31,Vermont,55,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32,Virginia,1472,-5,10,10,8,5,4,3,5,5,4,4,4,2,3
33,Connecticut,4071,16,12,15,15,19,16,15,13,12,12,13,13,11,11
34,Iowa,605,10,9,9,9,8,7,8,9,8,9,7,8,7,7
35,Louisiana,2936,24,26,17,25,21,19,23,23,21,22,21,20,20,21
36,Ohio,2379,31,35,33,29,20,17,18,24,26,26,22,18,17,18
37,Michigan,5927,-15,21,17,17,14,10,13,11,13,11,11,10,10,10
38,South Dakota,65,0,1,1,1,0,1,1,0,1,1,1,1,0,1
39,Arkansas,154,2,4,6,5,4,4,4,5,5,6,6,5,6,6
40,Delaware,398,3,3,4,3,3,3,3,2,3,2,2,3,2,2
41,Mississippi,817,9,16,13,12,11,9,10,9,12,10,10,9,9,9
42,New Mexico,396,6,8,6,7,8,7,8,8,8,8,8,7,8,7
43,North Dakota,72,2,2,1,2,2,1,2,2,2,1,2,2,1,2
44,Wyoming,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,Alaska,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46,Maine,99,1,1,1,2,0,1,2,0,1,1,1,1,1,1
47,Alabama,692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,Idaho,83,0,0,0,0,0,1,0,0,0,1,0,0,0,0
49,Montana,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,Puerto Rico,142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,84,1,0,2,0,1,0,1,1,0,1,0,1,0,1
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
