,State,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
0,Washington,1061,40,11,11,9,9,9,7,7,6,6,5,5,5,4
1,Illinois,4856,289,121,116,109,105,99,95,91,85,82,79,77,68,70
2,California,3753,257,98,94,91,85,83,80,75,74,71,69,63,63,60
3,Arizona,801,59,27,26,23,23,22,20,20,19,18,17,16,16,16
4,Massachusetts,6372,228,108,105,96,94,88,81,77,73,70,64,61,58,54
5,Wisconsin,510,19,10,11,10,10,10,9,10,10,9,10,9,9,9
6,Texas,1528,74,35,33,35,34,33,34,32,32,33,34,32,34,33
7,Nebraska,147,36,11,10,8,9,8,8,7,7,6,7,6,6,5
8,Utah,97,0,1,1,1,1,1,1,1,0,1,1,0,1,1
9,Oregon,148,2,1,0,1,1,0,1,0,0,1,0,1,0,0
10,Florida,2237,114,46,43,41,37,34,32,28,28,23,24,21,19,19
11,New York,29141,322,194,182,171,160,150,139,133,124,117,107,102,95,88
12,Rhode Island,608,10,12,11,11,9,10,9,9,7,9,7,7,7,6
13,Georgia,1827,87,37,35,33,30,29,25,24,21,20,20,18,17,14
14,New Hampshire,209,12,6,4,5,4,4,3,4,3,4,2,3,3,3
15,North Carolina,784,7,12,11,12,11,11,10,11,9,11,10,10,10,10
16,New Jersey,11138,285,128,119,113,105,98,91,84,80,73,67,63,59,55
17,Colorado,1332,121,38,35,32,31,29,26,26,24,22,21,18,17,16
18,Maryland,2277,126,59,56,52,49,48,45,43,41,39,36,35,34,31
19,Nevada,380,42,11,10,9,9,8,8,8,6,7,6,6,5,5
20,Tennessee,336,6,8,9,7,8,8,7,7,7,7,6,6,6,6
21,Hawaii,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,1976,119,44,43,39,37,34,32,30,28,26,25,22,22,20
23,Kentucky,391,23,4,5,4,3,4,3,3,3,3,2,2,2,2
24,Minnesota,878,22,18,19,19,21,22,22,23,25,25,26,28,29,29
25,Oklahoma,311,-2,0,1,1,1,1,1,1,1,2,1,2,2,2
26,Pennsylvania,5136,61,47,45,40,37,35,32,30,28,26,24,22,20,19
27,South Carolina,435,0,5,4,5,4,5,4,4,3,5,4,4,3,4
28,District of Columbia,432,18,10,9,9,9,8,8,8,8,6,7,7,6,6
29,Kansas,205,13,6,5,5,5,5,4,4,4,4,3,4,3,3
30,Missouri,768,-24,18,17,17,15,14,13,12,12,11,10,10,9,9
31,Vermont,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,1171,59,27,26,25,23,22,19,20,19,16,16,16,15,13
33,Connecticut,3693,57,32,31,29,26,26,23,22,20,18,18,16,16,13
34,Iowa,456,11,8,8,6,7,6,6,6,6,5,5,5,5,4
35,Louisiana,2691,45,21,19,20,18,18,18,17,17,17,15,17,15,16
36,Ohio,1969,50,42,39,35,32,31,27,27,22,22,21,20,17,16
37,Michigan,5466,-164,44,41,38,36,35,32,32,28,27,26,25,23,22
38,South Dakota,50,5,2,1,2,1,1,1,1,2,1,1,1,1,2
39,Arkansas,116,2,2,2,2,2,2,3,2,2,3,3,3,3,3
40,Delaware,326,19,6,7,5,5,6,4,4,5,3,4,3,3,2
41,Mississippi,625,-7,6,7,6,6,6,6,7,5,6,6,5,6,5
42,New Mexico,317,6,6,5,6,4,5,5,4,3,4,3,4,3,3
43,North Dakota,53,7,3,3,4,4,4,4,4,5,5,5,6,6,6
44,Wyoming,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Alaska,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,78,3,2,2,2,2,2,2,2,2,2,2,2,1,2
47,Alabama,551,5,5,4,4,4,4,3,3,4,3,3,2,3,3
48,Idaho,79,1,0,1,0,0,0,1,0,0,0,0,1,0,0
49,Montana,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Puerto Rico,127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,72,1,0,0,0,1,0,0,0,0,0,0,0,0,0
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
