,State,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,Washington,1001,19,11,10,10,9,10,9,8,9,8,8,7,8,7
1,Illinois,4177,187,119,119,121,122,122,123,124,125,126,126,127,128,129
2,California,3240,118,74,74,73,72,72,71,71,70,69,69,68,68,68
3,Arizona,680,47,25,25,26,25,26,26,26,26,27,27,27,28,29
4,Massachusetts,5797,146,113,110,106,103,99,97,93,90,87,85,82,79,77
5,Wisconsin,453,16,8,8,8,7,7,7,7,7,7,6,6,7,6
6,Texas,1343,49,38,38,39,40,40,42,42,42,44,45,46,46,48
7,Nebraska,123,8,5,4,5,4,5,5,4,5,5,5,5,5,5
8,Utah,80,1,2,2,2,2,2,2,2,3,2,2,2,2,3
9,Oregon,137,3,2,1,2,2,1,2,2,1,2,1,2,1,2
10,Florida,1973,72,40,39,40,39,38,38,38,38,37,37,37,36,37
11,New York,28232,223,190,181,174,165,159,151,144,139,132,126,121,116,111
12,Rhode Island,499,12,11,11,11,12,11,11,11,11,11,10,11,11,11
13,Georgia,1610,42,27,28,27,28,27,28,29,28,29,29,29,29,30
14,New Hampshire,172,11,6,6,6,6,5,6,6,5,6,5,6,5,5
15,North Carolina,686,25,18,18,17,17,17,17,17,16,16,17,16,15,16
16,New Jersey,10363,225,157,154,149,145,142,138,134,131,128,124,120,118,115
17,Colorado,1215,38,30,30,29,29,29,28,28,27,28,27,26,26,27
18,Maryland,1992,63,48,48,46,46,45,45,43,43,43,42,41,40,41
19,Nevada,350,9,5,6,6,6,6,6,6,6,5,6,6,6,6
20,Tennessee,298,7,6,5,5,5,5,5,4,5,4,5,4,4,5
21,Hawaii,17,0,0,0,1,0,0,0,0,1,0,0,0,1,0
22,Indiana,1751,71,42,42,42,43,43,44,45,44,46,46,47,48,48
23,Kentucky,334,9,5,4,5,4,5,5,4,5,4,5,4,5,4
24,Minnesota,731,22,23,22,22,23,22,22,23,22,23,22,23,22,23
25,Oklahoma,288,6,3,3,3,4,3,4,3,4,3,4,4,4,3
26,Pennsylvania,4495,203,109,107,107,107,105,105,105,103,103,103,102,101,100
27,South Carolina,385,10,7,8,8,8,8,9,8,9,8,9,9,9,9
28,District of Columbia,383,10,9,9,9,8,9,9,8,8,9,8,8,8,8
29,Kansas,195,6,3,3,3,3,3,2,3,3,3,3,3,2,3
30,Missouri,698,-74,15,16,15,16,16,16,16,16,17,17,17,18,18
31,Vermont,54,-1,1,0,1,0,1,0,1,0,0,1,0,1,0
32,Virginia,1010,45,26,26,26,26,25,26,26,26,26,25,26,26,26
33,Connecticut,3408,47,56,53,52,50,48,46,45,43,42,40,39,37,37
34,Iowa,351,22,14,14,15,15,16,16,16,17,18,18,19,20,20
35,Louisiana,2491,49,29,28,28,27,26,26,25,24,24,23,22,22,22
36,Ohio,1625,67,41,41,41,41,41,40,41,40,41,40,40,41,40
37,Michigan,5124,-132,53,52,51,49,48,46,46,44,43,42,40,40,39
38,South Dakota,44,3,1,2,1,2,1,2,2,1,2,2,2,1,2
39,Arkansas,98,3,1,2,1,2,2,1,2,2,2,2,1,2,2
40,Delaware,290,15,9,9,10,9,9,9,9,8,9,9,8,9,8
41,Mississippi,521,16,14,14,15,15,15,15,16,16,17,17,17,18,19
42,New Mexico,265,12,9,9,9,9,8,9,8,9,8,8,9,8,8
43,North Dakota,43,1,1,1,2,1,1,2,1,2,1,2,1,2,2
44,Wyoming,8,-1,0,0,0,1,0,0,0,0,1,0,0,0,1
45,Alaska,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,Maine,70,2,1,1,1,1,1,1,1,1,1,1,1,1,1
47,Alabama,488,24,14,14,14,14,14,14,14,15,14,14,15,14,15
48,Idaho,73,1,1,1,0,1,1,0,1,1,0,1,0,1,1
49,Montana,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50,Puerto Rico,123,2,2,2,2,1,2,2,1,2,1,1,2,1,1
51,Virgin Islands,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52,Guam,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,West Virginia,67,0,1,2,1,1,2,1,1,2,1,1,2,1,1
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
