,State,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
0,Washington,1118,10,10,11,10,11,11,10,10,11,10,10,10,10,10
1,Illinois,5390,96,97,96,96,97,95,94,95,93,93,91,90,91,90
2,California,4171,121,121,122,123,124,126,128,130,132,135,139,143,146,151
3,Arizona,910,29,28,28,28,27,28,28,28,28,29,28,29,30,30
4,Massachusetts,6846,62,61,59,57,54,53,51,49,49,47,47,46,45,44
5,Wisconsin,592,16,17,17,17,18,17,18,19,18,19,20,21,21,21
6,Texas,1669,47,45,47,49,49,53,54,57,59,62,65,67,70,74
7,Nebraska,167,9,9,9,10,9,10,10,11,12,11,12,12,13,13
8,Utah,108,3,4,4,4,5,4,5,5,5,6,6,6,7,7
9,Oregon,153,4,4,4,5,4,4,5,5,5,5,5,6,6,6
10,Florida,2450,52,52,53,55,56,57,60,62,64,65,68,69,72,75
11,New York,29640,-535,82,79,77,75,72,72,69,67,66,64,64,62,60
12,Rhode Island,720,15,16,15,15,14,15,14,13,14,13,13,13,13,13
13,Georgia,2038,50,36,37,38,39,40,40,41,42,42,43,45,44,46
14,New Hampshire,245,7,7,7,7,8,7,7,7,8,7,7,8,7,7
15,North Carolina,875,31,30,32,32,33,34,36,37,38,41,41,43,45,48
16,New Jersey,11696,72,68,64,63,60,59,56,54,51,51,48,47,44,44
17,Colorado,1445,20,21,21,21,21,21,22,22,22,23,23,22,24,23
18,Maryland,2433,47,44,45,44,45,45,45,45,45,46,46,47,47,48
19,Nevada,429,5,5,5,6,5,6,5,6,5,6,6,6,6,7
20,Tennessee,364,8,9,10,10,9,11,11,12,12,12,13,14,14,15
21,Hawaii,17,0,0,0,0,1,0,0,0,1,0,0,1,0,0
22,Indiana,1966,37,37,38,37,39,39,40,40,42,43,43,44,44,46
23,Kentucky,431,10,11,12,12,12,12,13,13,13,13,13,14,13,14
24,Minnesota,1040,34,35,36,37,37,36,37,36,36,36,36,35,37,36
25,Oklahoma,333,8,7,8,9,8,8,9,9,9,10,10,10,10,10
26,Pennsylvania,5554,86,87,86,86,86,86,88,88,89,90,91,93,94,94
27,South Carolina,494,10,11,11,11,12,12,13,12,14,13,15,14,15,16
28,District of Columbia,466,6,7,7,6,6,7,6,5,6,6,5,6,5,5
29,Kansas,213,4,5,5,5,6,6,5,7,7,7,8,8,9,9
30,Missouri,771,17,18,18,18,19,19,19,20,20,22,22,22,24,24
31,Vermont,55,0,0,1,0,1,0,1,0,1,0,1,0,1,0
32,Virginia,1370,41,35,37,37,37,38,37,39,38,38,39,40,39,40
33,Connecticut,3942,30,29,27,26,25,25,24,23,23,23,23,21,22,22
34,Iowa,532,21,21,21,21,22,22,22,22,23,23,23,23,24,23
35,Louisiana,2683,26,24,24,23,23,23,21,22,22,22,21,23,22,22
36,Ohio,2151,69,66,68,69,68,70,71,71,73,72,74,74,75,75
37,Michigan,5491,42,43,42,42,42,41,41,42,41,41,41,41,40,41
38,South Dakota,60,4,3,3,4,4,4,4,4,4,4,4,4,5,4
39,Arkansas,133,5,5,6,6,7,6,7,7,7,7,8,8,9,8
40,Delaware,366,7,8,7,8,8,7,8,7,7,7,7,7,7,7
41,Mississippi,734,16,18,18,17,18,19,19,19,19,20,19,21,20,21
42,New Mexico,356,7,8,7,7,7,8,7,7,7,7,8,7,7,7
43,North Dakota,59,2,3,3,3,3,3,4,3,3,4,3,3,4,3
44,Wyoming,15,0,1,1,1,1,1,1,2,1,1,2,1,1,2
45,Alaska,10,0,0,1,0,1,0,1,0,1,1,1,0,1,1
46,Maine,89,1,2,2,2,1,2,2,2,2,2,3,2,2,3
47,Alabama,629,16,16,16,16,17,17,18,19,19,20,19,21,22,21
48,Idaho,82,1,2,2,2,2,3,2,3,2,3,3,3,3,4
49,Montana,19,0,1,1,1,0,2,1,1,1,1,2,2,1,2
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,73,3,3,2,3,3,3,4,4,4,4,5,5,5,6
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
