,State,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
0,Washington,1217,10,11,10,11,10,11,10,10,11,10,11,10,11,11
1,Illinois,6308,53,47,45,43,42,39,36,34,32,30,27,27,24,23
2,California,5099,72,73,74,73,74,73,72,72,71,70,68,67,62,58
3,Arizona,1191,21,18,16,16,14,14,12,11,10,10,9,8,7,7
4,Massachusetts,7624,25,21,20,19,18,16,15,14,13,12,11,11,9,9
5,Wisconsin,692,6,5,4,5,4,4,4,3,3,3,3,3,2,3
6,Texas,1984,25,22,21,21,19,19,18,17,16,16,15,14,14,13
7,Nebraska,215,3,2,2,2,2,1,2,2,1,1,2,1,1,1
8,Utah,139,2,3,2,2,2,2,2,3,2,2,2,2,2,2
9,Oregon,176,-2,0,1,0,1,0,0,0,1,0,0,0,0,0
10,Florida,2931,55,56,55,54,55,52,51,50,46,42,38,35,30,27
11,New York,30825,34,31,28,28,26,25,23,21,21,19,17,17,15,15
12,Rhode Island,833,4,4,3,3,3,3,3,3,2,3,2,2,2,2
13,Georgia,2451,34,33,32,32,31,31,30,29,29,28,28,27,26,26
14,New Hampshire,320,4,4,4,4,4,4,4,4,4,4,4,4,3,4
15,North Carolina,1132,21,21,21,21,21,20,21,20,20,20,19,18,18,18
16,New Jersey,12659,35,29,27,27,24,22,21,19,18,16,15,13,12,11
17,Colorado,1598,9,8,8,9,8,7,8,7,8,7,7,7,7,6
18,Maryland,2939,18,16,14,13,12,12,10,10,9,8,7,7,7,5
19,Nevada,463,4,5,4,4,4,3,4,4,3,4,3,4,3,3
20,Tennessee,474,11,13,14,15,15,15,16,16,16,14,13,11,9,8
21,Hawaii,17,1,1,1,2,1,1,1,2,1,1,1,2,1,1
22,Indiana,2422,19,17,17,17,17,16,15,15,14,14,13,13,12,12
23,Kentucky,499,4,4,3,4,3,3,3,3,2,3,2,2,2,2
24,Minnesota,1329,4,4,3,4,3,2,3,2,2,2,2,1,2,1
25,Oklahoma,359,3,3,2,3,2,3,2,2,2,3,2,2,2,2
26,Pennsylvania,6215,30,27,26,25,24,23,22,20,19,17,17,16,15,15
27,South Carolina,600,14,15,15,15,15,16,16,17,17,17,18,18,18,18
28,District of Columbia,515,3,2,3,2,2,3,2,2,2,2,2,2,2,1
29,Kansas,245,1,2,1,1,1,1,1,0,1,1,0,1,0,1
30,Missouri,885,4,3,3,2,2,2,1,2,1,1,1,0,1,0
31,Vermont,55,1,0,1,1,1,0,1,1,0,1,1,1,0,1
32,Virginia,1546,10,10,9,10,9,10,9,9,10,9,9,9,9,8
33,Connecticut,4201,14,12,12,12,11,11,10,9,9,9,8,7,7,6
34,Iowa,652,6,5,4,4,3,4,2,3,2,2,2,2,1,1
35,Louisiana,3014,17,15,14,13,13,11,11,10,10,8,8,8,7,7
36,Ohio,2559,20,17,15,15,13,13,12,11,10,9,9,8,8,7
37,Michigan,6016,14,12,12,12,12,11,11,10,10,10,10,9,9,8
38,South Dakota,75,1,1,1,1,1,1,1,1,0,1,1,1,1,0
39,Arkansas,179,6,6,6,7,7,7,7,8,8,8,8,9,9,10
40,Delaware,422,3,4,3,3,3,3,2,3,2,3,2,2,3,2
41,Mississippi,891,8,5,5,4,4,4,2,3,2,2,1,1,1,1
42,New Mexico,435,4,3,3,2,3,3,2,2,2,2,1,2,1,2
43,North Dakota,74,1,1,0,1,1,0,1,0,1,1,0,0,1,0
44,Wyoming,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0
45,Alaska,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0
46,Maine,100,1,0,1,1,1,0,1,1,0,1,1,0,1,0
47,Alabama,773,21,23,23,23,23,24,24,23,23,21,20,17,15,12
48,Idaho,87,0,1,0,0,1,0,0,1,0,1,0,0,1,0
49,Montana,19,0,0,1,0,0,0,0,1,0,0,0,1,0,0
50,Puerto Rico,147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,88,1,1,1,1,1,2,1,1,1,1,1,1,1,1
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
