,State,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
0,Washington,1157,-6,3,4,4,4,3,4,4,4,3,4,4,4,4
1,Illinois,5904,-153,34,34,33,32,31,29,29,28,27,26,26,25,24
2,California,4632,-137,33,34,35,35,36,35,35,37,37,37,37,37,38
3,Arizona,1051,-79,7,7,7,7,7,8,7,7,7,8,7,8,8
4,Massachusetts,7316,-39,30,29,28,26,26,24,24,23,22,21,21,20,19
5,Wisconsin,647,-11,5,5,6,5,6,5,5,6,5,6,5,6,6
6,Texas,1841,-28,16,17,17,17,18,17,17,17,17,18,17,18,17
7,Nebraska,187,8,3,3,4,3,3,3,3,4,3,3,3,3,3
8,Utah,121,5,2,3,2,2,2,3,2,3,2,3,2,3,2
9,Oregon,163,-2,0,1,0,1,1,0,1,0,1,0,1,1,0
10,Florida,2700,-119,12,12,12,12,13,13,13,13,13,13,12,13,13
11,New York,30374,-32,66,61,59,57,53,51,48,46,45,42,40,40,37
12,Rhode Island,772,-22,3,3,3,2,3,2,3,2,3,2,2,2,2
13,Georgia,2180,-10,11,11,10,11,10,11,10,10,10,11,10,10,10
14,New Hampshire,286,-34,1,1,1,1,1,1,1,1,1,1,1,0,1
15,North Carolina,1032,-19,10,10,10,11,10,11,11,11,11,12,11,12,12
16,New Jersey,12176,-208,32,31,29,28,27,25,24,24,22,21,21,19,19
17,Colorado,1527,-16,5,6,5,6,5,5,5,5,5,5,4,5,5
18,Maryland,2749,-37,18,18,18,17,16,17,16,16,15,15,16,14,15
19,Nevada,438,-8,2,2,2,1,2,2,2,1,2,2,2,1,2
20,Tennessee,418,-6,5,6,6,5,6,6,6,5,6,6,6,6,6
21,Hawaii,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Indiana,2303,-41,11,11,10,10,9,10,9,8,9,9,8,8,8
23,Kentucky,470,-15,2,2,3,2,2,2,2,3,2,2,2,2,2
24,Minnesota,1197,-21,14,14,13,13,12,12,12,11,11,11,10,11,9
25,Oklahoma,348,-2,2,1,1,1,2,1,1,1,1,1,2,1,1
26,Pennsylvania,5943,-128,22,21,20,20,18,18,17,17,16,15,15,14,14
27,South Carolina,546,-32,3,3,3,4,3,3,4,3,3,4,3,4,3
28,District of Columbia,489,-8,1,2,2,1,2,1,2,1,2,1,2,1,1
29,Kansas,233,2,2,2,1,2,1,2,1,2,1,2,1,1,2
30,Missouri,850,-46,3,3,3,3,3,2,3,3,3,3,3,2,3
31,Vermont,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,Virginia,1472,16,14,13,14,13,14,13,13,13,14,12,13,13,13
33,Connecticut,4071,-3,15,13,14,12,12,12,11,10,10,10,9,9,8
34,Iowa,605,-15,5,4,5,5,4,5,4,4,4,5,4,4,4
35,Louisiana,2936,-60,7,7,7,7,6,7,7,6,7,6,7,6,6
36,Ohio,2379,-42,12,12,11,11,11,10,11,10,9,10,9,10,9
37,Michigan,5927,-291,14,13,12,12,12,11,10,10,10,10,9,8,9
38,South Dakota,65,1,1,1,1,1,1,1,0,1,1,1,1,1,0
39,Arkansas,154,-5,3,2,3,2,3,3,3,3,3,3,3,4,3
40,Delaware,398,-15,2,2,1,2,2,1,2,1,2,1,2,1,1
41,Mississippi,817,-42,5,4,5,4,5,4,5,4,5,4,5,4,5
42,New Mexico,396,-21,2,2,2,2,2,1,2,2,2,1,2,2,2
43,North Dakota,72,-7,1,0,1,0,1,1,0,1,0,1,0,1,0
44,Wyoming,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,Alaska,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Maine,99,-6,1,0,1,0,1,1,0,1,0,1,0,1,0
47,Alabama,692,-20,6,5,5,6,5,6,6,6,6,6,6,6,6
48,Idaho,83,1,1,0,0,1,0,1,0,1,0,0,1,0,1
49,Montana,18,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
50,Puerto Rico,142,1,1,1,1,2,1,1,2,1,1,1,2,1,1
51,Virgin Islands,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,84,-5,0,1,0,1,0,1,0,1,0,0,1,0,1
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
