forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,point,NA,69
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.01,38
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.025,41
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.05,49
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.1,54
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.15,55
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.2,56
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.25,59
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.3,61
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.35,63
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.4,65
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.45,67
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.5,69
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.55,70
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.6,71
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.65,73
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.7,77
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.75,80
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.8,87
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.85,89
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.9,97
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.95,103
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.975,106
2021-02-12,1 wk ahead inc death,2021-02-13,PL72,PL72,quantile,0.99,112
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,point,NA,2555
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.01,2524
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.025,2527
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.05,2535
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.1,2540
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.15,2541
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.2,2542
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.25,2545
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.3,2547
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.35,2549
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.4,2551
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.45,2553
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.5,2555
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.55,2556
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.6,2557
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.65,2559
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.7,2563
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.75,2566
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.8,2573
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.85,2575
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.9,2583
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.95,2589
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.975,2592
2021-02-12,1 wk ahead cum death,2021-02-13,PL72,PL72,quantile,0.99,2598
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,point,NA,77
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.01,36
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.025,48
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.05,55
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.1,59
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.15,63
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.2,64
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.25,68
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.3,72
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.35,74
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.4,76
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.45,77
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.5,77
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.55,77
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.6,80
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.65,82
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.7,87
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.75,92
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.8,96
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.85,99
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.9,101
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.95,105
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.975,108
2021-02-12,2 wk ahead inc death,2021-02-20,PL72,PL72,quantile,0.99,117
2021-02-12,2 wk ahead cum death,2021-02-20,PL72,PL72,point,NA,2632
2021-02-12,2 wk ahead cum death,2021-02-20,PL72,PL72,quantile,0.01,2591
2021-02-12,2 wk ahead cum death,2021-02-20,PL72,PL72,quantile,0.025,2603
2021-02-12,2 wk ahead cum death,2021-02-20,PL72,PL72,quantile,0.05,2610
2021-02-12,2 wk ahead cum death,2021-02-20,PL72,PL72,quantile,0.1,2614
2021-02-12,2 wk ahead cum death,2021-02-20,PL72,PL72,quantile,0.15,2618
2021-02-12,2 wk ahead cum death,2021-02-20,PL72,PL72,quantile,0.2,2619
2021-02-12,2 wk ahead cum death,2021-02-20,PL72,PL72,quantile,0.25,2623
2021-02-12,2 wk ahead cum death,2021-02-20,PL72,PL72,quantile,0.3,2627
2021-02-12,2 wk ahead cum death,2021-02-20,PL72,PL72,quantile,0.35,2629
2021-02-12,2 wk ahead cum death,2021-02-20,PL72,PL72,quantile,0.4,2631
2021-02-12,2 wk ahead cum death,2021-02-20,PL72,PL72,quantile,0.45,2632
2021-02-12,2 wk ahead cum death,2021-02-20,PL72,PL72,quantile,0.5,2632
