,State,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,Washington,234,35,19,20,20,21,21,22,21,22,22,22,22,22,22
1,Illinois,141,12,34,40,46,52,57,63,68,75,80,85,91,94,99
2,California,199,40,40,44,50,54,60,65,70,75,79,84,88,91,95
3,Arizona,32,2,7,8,9,10,12,13,14,17,18,20,21,24,25
4,Massachusetts,122,15,30,36,41,46,53,60,68,74,80,85,90,94,98
5,Wisconsin,27,7,6,7,8,8,10,10,11,13,13,14,16,16,17
6,Texas,66,11,15,17,19,23,25,29,33,37,41,46,51,56,62
7,Nebraska,4,0,1,2,2,3,3,5,4,6,6,8,8,9,10
8,Utah,5,1,2,3,3,3,5,5,6,7,8,9,10,12,12
9,Oregon,19,3,3,3,4,3,4,4,5,5,5,5,6,6,7
10,Florida,87,34,22,26,29,34,37,42,47,52,58,63,70,76,82
11,New York,3917,-1498,538,607,673,730,781,819,845,855,852,833,801,757,704
12,Rhode Island,10,-1,1,2,3,2,3,4,4,5,5,6,6,7,7
13,Georgia,139,12,25,28,31,35,38,43,46,51,55,59,64,68,72
14,New Hampshire,3,11,4,4,5,5,6,7,8,8,9,9,10,10,10
15,North Carolina,14,6,5,7,8,10,12,13,16,19,21,23,26,28,31
16,New Jersey,355,37,74,81,89,95,100,103,104,104,103,99,95,90,83
17,Colorado,79,28,24,29,33,37,42,48,53,57,63,68,72,75,79
18,Maryland,31,-3,7,8,10,11,12,15,16,18,20,22,25,27,29
19,Nevada,31,8,8,9,10,12,13,15,15,17,19,20,21,22,23
20,Tennessee,24,20,16,21,28,34,42,52,62,74,85,97,108,120,132
21,Hawaii,1,0,0,0,0,0,0,0,1,0,1,2,1,2,2
22,Indiana,65,3,12,14,15,17,19,21,23,24,27,27,30,30,32
23,Kentucky,18,-4,2,2,3,3,3,3,4,4,4,5,5,5,6
24,Minnesota,17,2,6,6,7,9,11,11,14,15,18,19,22,24,27
25,Oklahoma,30,5,8,10,11,13,15,17,20,23,25,29,31,34,38
26,Pennsylvania,74,23,21,25,28,33,37,41,46,52,57,61,66,69,73
27,South Carolina,26,4,6,6,7,8,9,10,12,12,14,15,16,18,19
28,District of Columbia,9,4,4,3,5,5,5,6,7,7,8,8,9,8,9
29,Kansas,10,3,3,3,3,5,4,6,6,7,7,9,9,10,10
30,Missouri,24,-5,2,3,3,3,4,4,4,5,5,5,6,7,7
31,Vermont,16,0,1,2,2,2,2,2,1,2,1,2,2,2,1
32,Virginia,34,6,6,6,6,8,8,9,9,11,12,12,14,15,16
33,Connecticut,85,13,17,21,22,26,28,31,33,35,37,39,41,42,43
34,Iowa,9,2,3,3,4,5,6,7,8,9,11,13,14,17,18
35,Louisiana,273,64,57,61,65,69,71,74,75,75,76,75,73,72,69
36,Ohio,65,21,21,24,28,32,36,39,44,47,50,54,57,61,63
37,Michigan,370,39,94,107,121,134,148,161,169,172,173,171,165,156,147
38,South Dakota,2,-1,0,0,0,0,0,0,0,0,1,0,1,1,1
39,Arkansas,10,2,2,4,3,5,4,6,7,7,8,10,10,12,12
40,Delaware,11,5,3,5,5,5,7,6,8,8,8,9,9,8,9
41,Mississippi,22,8,7,8,9,11,12,14,16,18,20,22,24,25,28
42,New Mexico,5,0,1,1,3,2,4,4,4,6,7,7,9,9,11
43,North Dakota,3,0,1,1,2,1,2,2,3,2,4,3,4,4,5
44,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45,Alaska,3,7,2,2,3,3,3,4,3,4,4,5,4,5,4
46,Maine,5,10,4,4,6,5,7,7,9,9,9,11,10,12,11
47,Alabama,27,25,25,34,46,60,78,98,119,144,169,194,219,241,261
48,Idaho,9,3,2,2,4,3,4,4,5,5,6,7,7,7,8
49,Montana,6,-1,0,0,1,1,1,1,2,2,2,3,3,4,4
50,Puerto Rico,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,1,0,0,0,0,0,1,0,1,1,1,2,2,2,3
54,Northern Mariana Islands,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
