,State,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,Washington,579,11,14,12,11,10,9,7,7,6,5,4,3,3,3
1,Illinois,1072,91,94,95,94,93,90,85,80,74,66,59,52,44,37
2,California,956,62,61,61,59,57,53,51,46,42,37,32,29,23,20
3,Arizona,164,-7,8,7,7,6,6,6,6,5,5,5,5,4,3
4,Massachusetts,1108,130,133,135,135,135,131,128,123,116,110,103,95,87,80
5,Wisconsin,197,9,10,9,8,8,7,7,6,6,5,5,4,3,3
6,Texas,414,33,34,34,34,33,32,32,31,29,27,26,24,22,20
7,Nebraska,21,2,2,2,2,3,2,3,3,2,3,3,2,3,3
8,Utah,20,10,6,6,7,6,7,6,7,7,7,6,7,6,7
9,Oregon,64,3,4,3,4,4,3,4,3,3,4,3,3,2,3
10,Florida,668,42,43,42,42,41,39,38,37,35,33,32,29,27,25
11,New York,16729,-3453,801,774,743,707,666,621,575,526,477,426,377,329,285
12,Rhode Island,87,12,14,14,16,17,17,18,18,19,18,18,17,17,16
13,Georgia,587,40,40,40,40,39,38,38,36,35,34,32,31,29,28
14,New Hampshire,32,2,3,2,2,2,2,2,1,2,1,1,0,1,0
15,North Carolina,150,11,12,12,11,10,9,8,7,5,5,3,3,1,2
16,New Jersey,3518,267,266,262,256,249,238,227,213,199,182,166,148,132,115
17,Colorado,372,5,22,23,22,22,21,21,20,20,18,17,17,15,13
18,Maryland,319,42,44,45,46,46,44,43,40,37,34,31,27,23,20
19,Nevada,137,9,10,9,9,9,8,8,8,7,6,6,5,5,4
20,Tennessee,136,6,6,5,6,6,6,5,6,5,5,5,4,5,3
21,Hawaii,9,5,4,5,3,3,3,2,1,1,1,0,1,0,0
22,Indiana,477,35,35,35,34,32,32,29,28,25,23,20,18,15,14
23,Kentucky,129,18,11,12,12,12,13,12,13,12,12,12,12,11,10
24,Minnesota,87,8,8,8,8,8,7,7,7,6,6,5,4,5,3
25,Oklahoma,131,9,9,10,9,10,9,9,10,9,8,9,9,8,8
26,Pennsylvania,841,78,78,77,73,70,66,61,56,49,45,38,34,28,24
27,South Carolina,111,6,7,6,7,6,6,6,5,6,5,4,5,4,4
28,District of Columbia,81,8,7,7,7,6,6,6,6,5,4,4,4,3,3
29,Kansas,80,5,6,6,6,6,5,6,5,5,5,5,4,5,4
30,Missouri,216,-35,13,13,13,12,12,11,11,10,10,9,8,8,6
31,Vermont,33,1,1,1,1,0,1,0,1,0,0,0,0,1,0
32,Virginia,208,24,21,22,23,23,24,24,24,25,24,24,24,23,22
33,Connecticut,971,101,104,107,108,107,107,105,102,97,93,87,80,75,68
34,Iowa,60,6,7,8,8,9,9,10,11,11,12,12,14,13,15
35,Louisiana,1156,60,58,54,49,46,40,37,32,28,24,20,17,14,11
36,Ohio,407,30,30,30,30,28,27,24,21,19,16,13,10,9,6
37,Michigan,2136,-17,122,118,114,109,101,95,86,77,68,59,50,42,34
38,South Dakota,7,0,0,1,0,1,1,0,1,1,2,1,1,2,2
39,Arkansas,37,2,3,3,3,3,3,3,4,3,3,4,3,4,3
40,Delaware,55,5,6,7,6,7,6,6,6,6,5,5,4,3,4
41,Mississippi,129,9,11,10,11,11,11,12,11,12,11,11,11,10,11
42,New Mexico,36,3,3,4,3,4,3,3,3,3,2,2,2,1,2
43,North Dakota,9,2,2,3,2,3,3,3,3,3,4,3,3,4,4
44,Wyoming,2,0,0,0,0,2,2,5,6,8,8,12,14,18,20
45,Alaska,9,1,2,2,2,1,2,1,1,1,1,0,0,1,0
46,Maine,27,1,2,2,2,1,2,2,2,1,2,1,1,1,1
47,Alabama,133,11,12,13,13,12,13,12,11,10,10,8,7,6,6
48,Idaho,41,2,2,2,2,2,2,2,1,1,1,1,1,1,0
49,Montana,7,3,2,1,2,0,1,0,0,0,0,0,0,0,0
50,Puerto Rico,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,12,1,1,2,1,1,1,1,0,1,0,0,0,0,0
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
