,State,125,136,143,150,157,164,171,178,185,192,199
0,Washington,1078,42,35,31,29,30,32,35,38,41,44
1,Illinois,4923,681,715,713,740,802,880,965,1054,1109,1120
2,California,3818,441,440,436,456,505,578,670,772,865,941
3,Arizona,810,157,197,229,265,303,335,358,374,383,381
4,Massachusetts,6473,420,362,338,323,312,301,285,266,244,218
5,Wisconsin,517,42,41,42,45,47,50,52,54,55,55
6,Texas,1640,241,295,334,374,407,433,451,465,470,464
7,Nebraska,147,31,39,45,50,55,59,62,63,63,62
8,Utah,101,19,23,27,30,33,36,38,39,40,40
9,Oregon,148,7,6,5,5,5,5,5,6,6,7
10,Florida,2259,239,254,277,310,350,395,441,479,508,525
11,New York,30276,633,476,357,291,258,236,220,209,196,180
12,Rhode Island,634,82,76,76,78,82,86,88,88,85,81
13,Georgia,1896,227,257,280,301,315,321,324,320,309,292
14,New Hampshire,214,38,44,50,58,67,76,83,88,92,92
15,North Carolina,801,90,91,95,103,114,126,139,150,160,168
16,New Jersey,12994,595,503,407,340,305,287,277,270,260,244
17,Colorado,1352,149,174,191,211,235,256,272,284,288,284
18,Maryland,2333,243,243,254,269,286,300,306,306,300,285
19,Nevada,394,36,39,42,45,49,51,53,55,55,54
20,Tennessee,343,36,37,38,39,40,39,39,37,36,34
21,Hawaii,17,0,0,0,0,0,0,0,0,0,0
22,Indiana,2004,250,293,325,360,395,420,432,436,428,406
23,Kentucky,394,36,34,35,37,41,45,49,53,57,60
24,Minnesota,908,141,149,164,184,207,232,252,266,277,279
25,Oklahoma,318,23,24,24,24,23,22,21,19,18,16
26,Pennsylvania,5163,504,458,414,398,408,428,452,481,503,511
27,South Carolina,446,56,66,75,85,97,107,116,123,128,130
28,District of Columbia,440,41,35,31,27,25,25,26,27,28,28
29,Kansas,210,13,15,15,16,16,16,16,16,15,15
30,Missouri,780,105,130,148,166,182,194,202,206,207,202
31,Vermont,54,1,1,0,0,0,0,0,0,0,0
32,Virginia,1236,149,136,131,134,145,161,182,206,227,243
33,Connecticut,3769,213,164,132,113,105,100,96,94,90,85
34,Iowa,477,104,120,138,155,168,177,180,179,174,166
35,Louisiana,2702,129,122,120,119,118,118,116,113,108,101
36,Ohio,2002,310,338,380,430,488,542,581,609,626,624
37,Michigan,5506,213,168,133,114,105,101,99,98,97,94
38,South Dakota,50,10,13,15,17,19,21,22,23,23,23
39,Arkansas,119,13,13,14,14,15,16,16,16,16,16
40,Delaware,335,44,46,45,46,49,53,58,62,65,67
41,Mississippi,652,119,140,161,184,204,218,224,226,221,210
42,New Mexico,325,55,58,59,63,70,80,91,102,112,119
43,North Dakota,54,11,13,15,17,18,19,20,20,19,19
44,Wyoming,13,2,2,2,2,2,2,2,2,1,1
45,Alaska,10,0,0,0,0,0,0,0,0,0,0
46,Maine,79,5,4,3,3,3,3,3,3,3,3
47,Alabama,580,82,96,108,121,135,148,157,163,166,166
48,Idaho,79,3,2,2,1,1,1,1,1,1,1
49,Montana,17,0,0,0,0,0,0,0,0,0,0
50,Puerto Rico,129,5,5,4,3,3,3,3,4,4,4
51,Virgin Islands,6,0,0,0,0,0,0,0,0,0,0
52,Guam,5,0,0,0,0,0,0,0,0,0,0
53,West Virginia,72,6,7,7,7,6,6,6,5,5,4
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
