,State,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145
0,Washington,1123,15,6,5,5,6,4,5,4,5,3,4,4,3,4
1,Illinois,5412,175,77,75,72,71,68,65,64,62,59,57,55,53,51
2,California,4217,182,77,76,76,75,74,73,72,71,70,68,68,67,65
3,Arizona,918,34,23,24,23,24,23,23,24,23,24,23,23,24,23
4,Massachusetts,7035,-69,56,53,51,47,46,43,40,39,36,34,33,30,29
5,Wisconsin,595,30,15,16,16,16,16,16,16,16,16,16,17,16,16
6,Texas,1683,57,28,28,27,27,27,26,25,26,24,24,24,24,22
7,Nebraska,170,15,3,3,3,3,3,3,2,3,2,3,2,2,2
8,Utah,113,4,3,2,2,2,2,3,2,2,2,2,2,2,2
9,Oregon,154,2,2,1,1,2,1,2,1,1,2,1,1,1,1
10,Florida,2460,44,26,25,24,23,23,21,21,21,19,19,18,17,17
11,New York,29917,-109,48,45,41,37,35,32,29,27,25,23,21,19,17
12,Rhode Island,720,16,8,8,8,7,7,7,6,6,6,6,5,5,5
13,Georgia,2094,-30,22,21,20,20,19,19,18,18,17,17,16,15,15
14,New Hampshire,245,13,7,7,6,7,7,7,6,7,6,7,7,6,7
15,North Carolina,948,18,29,28,29,30,30,30,30,31,32,31,32,32,33
16,New Jersey,11723,108,61,58,55,51,48,46,42,41,37,36,33,31,29
17,Colorado,1458,19,16,14,15,13,13,13,12,12,12,10,11,10,10
18,Maryland,2552,76,46,46,45,43,43,42,40,40,39,38,36,36,35
19,Nevada,417,13,4,4,4,4,4,4,4,3,4,3,3,3,3
20,Tennessee,364,8,6,6,5,6,5,6,5,5,5,6,4,5,5
21,Hawaii,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Indiana,2143,42,24,23,23,22,21,20,20,18,18,17,17,16,15
23,Kentucky,439,13,6,5,5,5,5,5,4,5,4,4,4,4,4
24,Minnesota,1060,65,38,38,37,37,37,37,36,36,36,35,35,34,34
25,Oklahoma,334,9,4,4,4,4,4,4,4,4,3,4,4,3,3
26,Pennsylvania,5567,137,72,69,67,65,63,61,59,57,55,53,51,49,47
27,South Carolina,500,14,10,10,9,9,9,9,9,9,8,9,8,8,8
28,District of Columbia,468,11,6,6,6,6,5,5,5,5,5,4,5,4,4
29,Kansas,217,0,2,3,2,3,2,2,2,3,1,2,2,2,1
30,Missouri,815,-8,11,11,10,11,10,10,10,9,10,9,8,9,8
31,Vermont,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,1392,48,32,32,31,32,31,31,30,30,30,29,29,29,28
33,Connecticut,3970,30,27,24,24,22,21,20,19,17,17,16,14,14,13
34,Iowa,555,3,10,10,10,9,9,8,9,8,8,7,7,7,7
35,Louisiana,2801,8,9,7,8,6,7,6,5,5,5,4,4,4,4
36,Ohio,2207,14,31,31,31,29,28,28,27,26,25,24,23,23,22
37,Michigan,5758,-220,22,20,19,18,16,16,14,14,13,11,11,11,9
38,South Dakota,62,3,1,2,1,1,1,2,1,1,1,1,1,2,1
39,Arkansas,133,3,1,1,1,1,1,1,1,1,1,0,1,1,1
40,Delaware,368,9,5,5,4,5,4,4,4,4,4,4,3,3,4
41,Mississippi,739,25,15,15,15,14,15,14,15,14,14,13,14,13,13
42,New Mexico,362,8,6,7,6,6,6,6,6,5,6,5,5,5,5
43,North Dakota,61,6,1,2,1,2,1,1,1,2,1,1,1,2,1
44,Wyoming,17,-1,1,0,0,0,1,0,0,0,1,0,0,0,0
45,Alaska,10,-2,0,0,0,0,0,0,1,0,0,0,0,0,0
46,Maine,89,3,2,1,2,2,1,2,2,1,2,2,1,2,1
47,Alabama,646,14,15,15,16,15,16,15,16,15,16,15,16,15,16
48,Idaho,82,0,1,0,0,1,0,0,1,0,0,0,1,0,0
49,Montana,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Puerto Rico,136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,76,1,1,1,1,0,1,1,1,0,1,1,0,1,1
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
