,State,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
0,Washington,1220,74,35,33,31,30,28,26,25,23,22,20,20,18,17
1,Illinois,6326,630,293,274,257,240,225,211,197,185,173,161,151,142,132
2,California,5114,517,254,246,238,230,224,217,210,204,197,191,185,175,169
3,Arizona,1203,194,100,98,97,96,94,94,93,91,89,89,88,87,85
4,Massachusetts,7647,363,183,176,169,163,156,151,144,140,133,129,124,119,114
5,Wisconsin,694,71,33,33,30,29,27,26,25,23,23,21,20,19,19
6,Texas,2001,261,130,127,120,117,113,111,106,103,99,97,93,90,88
7,Nebraska,220,45,23,21,20,18,17,16,15,14,13,12,12,10,10
8,Utah,143,41,20,19,17,17,15,15,13,12,12,11,10,9,9
9,Oregon,180,9,8,8,7,7,7,7,6,6,6,5,5,5,5
10,Florida,2938,325,156,151,146,141,137,133,130,125,122,116,117,112,111
11,New York,30856,1048,486,454,423,395,368,343,321,298,279,260,242,226,210
12,Rhode Island,851,30,22,21,19,19,17,16,16,14,14,12,12,11,11
13,Georgia,2494,164,99,97,94,91,88,86,83,80,78,76,72,71,69
14,New Hampshire,320,23,11,10,10,9,8,8,7,7,6,6,6,5,5
15,North Carolina,1140,164,82,79,76,74,71,69,67,66,64,60,59,57,55
16,New Jersey,12708,534,275,264,255,244,235,225,217,208,200,193,184,178,170
17,Colorado,1605,88,43,40,38,36,33,32,29,27,26,25,22,21,20
18,Maryland,2947,242,115,108,102,96,90,86,80,75,72,67,63,59,54
19,Nevada,465,38,19,19,18,18,17,17,17,16,16,15,15,15,14
20,Tennessee,482,89,45,43,42,39,37,36,34,32,31,30,29,27,26
21,Hawaii,17,2,1,1,1,0,1,1,1,0,1,0,1,0,1
22,Indiana,2433,197,95,90,85,80,76,71,67,64,59,57,53,51,47
23,Kentucky,505,41,22,22,21,21,19,19,18,18,18,16,16,15,15
24,Minnesota,1335,109,55,52,51,49,47,45,44,42,40,38,37,36,34
25,Oklahoma,359,27,13,13,12,11,12,11,11,11,10,10,11,10,9
26,Pennsylvania,6243,339,166,156,146,136,128,120,112,105,98,92,86,80,75
27,South Carolina,602,69,35,35,35,35,34,35,33,34,33,32,32,32,31
28,District of Columbia,515,30,14,14,14,13,12,12,12,11,11,10,10,10,9
29,Kansas,246,33,15,15,13,13,12,11,11,10,9,9,8,8,7
30,Missouri,887,51,25,24,22,22,21,20,19,19,17,17,16,15,15
31,Vermont,55,3,1,2,1,1,2,1,1,1,1,1,1,0,1
32,Virginia,1552,160,75,72,67,63,59,56,52,49,46,44,40,39,35
33,Connecticut,4204,128,62,60,58,55,54,51,50,48,46,44,42,41,40
34,Iowa,658,71,36,34,32,30,29,28,25,24,23,22,21,20,19
35,Louisiana,3018,140,66,62,59,55,52,50,46,43,41,39,36,34,33
36,Ohio,2575,152,77,73,69,65,62,59,56,53,49,47,45,42,40
37,Michigan,6018,206,94,88,82,77,72,66,63,58,54,51,47,44,41
38,South Dakota,75,18,8,8,7,6,7,5,6,5,5,4,4,4,3
39,Arkansas,182,43,23,23,22,21,22,21,20,21,20,20,21,19,20
40,Delaware,423,33,16,15,14,14,13,13,12,11,11,11,9,10,9
41,Mississippi,895,111,54,50,47,45,42,40,38,35,34,31,30,28,26
42,New Mexico,440,30,18,16,16,16,15,14,15,13,13,13,12,12,12
43,North Dakota,74,10,5,4,5,4,3,4,3,4,3,3,3,2,3
44,Wyoming,18,3,1,2,1,1,1,1,1,1,1,1,1,1,0
45,Alaska,12,2,1,1,1,0,1,1,1,0,1,1,0,1,1
46,Maine,101,8,5,4,4,4,3,4,3,3,3,3,3,2,3
47,Alabama,774,98,48,47,46,46,44,43,41,41,40,38,38,36,35
48,Idaho,87,10,5,4,4,4,4,4,3,3,3,3,2,3,2
49,Montana,19,1,1,1,1,0,1,1,0,1,0,1,0,1,0
50,Puerto Rico,147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,88,7,3,4,3,3,2,3,3,2,2,3,2,2,2
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
