,State,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
0,Washington,1016,-6,9,9,8,9,8,8,7,8,8,7,7,7,6
1,Illinois,4198,93,113,113,112,111,109,108,107,106,104,102,101,99,97
2,California,3290,20,71,70,69,68,68,67,66,65,64,63,62,62,60
3,Arizona,680,30,32,32,33,33,34,35,36,36,38,37,39,39,40
4,Massachusetts,5797,121,120,118,116,114,112,110,108,105,103,101,99,97,95
5,Wisconsin,453,9,8,9,9,8,8,8,8,7,8,7,7,7,7
6,Texas,1356,22,35,35,35,35,34,35,34,33,33,33,33,32,31
7,Nebraska,129,0,7,6,7,7,7,7,8,7,7,7,7,7,7
8,Utah,80,1,2,1,1,2,1,2,1,1,2,1,1,2,1
9,Oregon,137,2,3,2,2,3,2,2,3,2,2,3,2,2,2
10,Florida,1972,31,30,29,29,28,27,27,27,26,25,24,25,23,23
11,New York,28168,258,186,178,170,162,154,148,140,134,127,122,115,110,105
12,Rhode Island,499,13,12,13,12,12,11,12,11,11,10,10,10,10,9
13,Georgia,1584,50,24,24,22,22,21,21,20,19,18,18,18,16,16
14,New Hampshire,172,4,5,5,6,5,5,5,5,5,6,5,5,5,6
15,North Carolina,679,23,17,17,17,17,17,16,17,16,16,17,15,16,16
16,New Jersey,10356,131,122,117,114,110,106,103,100,96,93,90,87,83,81
17,Colorado,1215,16,16,15,16,14,15,14,13,14,13,12,12,12,11
18,Maryland,1992,51,50,50,49,47,47,47,45,44,43,42,42,40,39
19,Nevada,350,6,5,6,6,5,6,5,6,5,5,5,4,5,5
20,Tennessee,293,12,7,8,7,7,8,7,7,7,6,7,7,7,6
21,Hawaii,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22,Indiana,1751,27,28,27,26,25,25,24,24,23,22,22,21,20,20
23,Kentucky,346,-8,5,5,4,4,5,4,4,3,4,3,4,3,3
24,Minnesota,731,23,25,24,25,25,26,25,26,25,26,25,26,25,25
25,Oklahoma,288,5,5,5,5,5,4,5,4,4,4,4,4,4,4
26,Pennsylvania,4504,73,82,80,79,78,76,75,74,72,71,69,67,67,65
27,South Carolina,385,7,7,8,7,7,7,7,6,7,7,6,7,6,6
28,District of Columbia,383,6,7,6,6,6,6,6,6,5,6,5,5,5,5
29,Kansas,189,9,3,4,3,4,3,3,3,3,3,3,3,2,3
30,Missouri,601,10,10,11,11,10,11,10,10,9,10,9,10,9,8
31,Vermont,54,0,1,1,0,1,1,0,1,1,0,1,0,1,0
32,Virginia,1009,26,24,25,24,24,24,23,23,22,22,21,21,21,20
33,Connecticut,3408,54,53,51,50,49,47,46,45,43,41,41,39,38,36
34,Iowa,351,11,13,12,13,13,12,13,13,13,13,13,13,13,13
35,Louisiana,2491,26,26,25,24,23,22,22,21,20,19,18,18,17,16
36,Ohio,1625,36,36,36,35,34,34,33,33,32,32,31,30,29,29
37,Michigan,4891,57,55,53,51,50,48,45,44,43,40,39,38,35,35
38,South Dakota,44,0,1,1,1,1,1,1,1,0,1,1,1,0,1
39,Arkansas,98,1,2,1,2,1,2,1,2,1,1,2,1,1,2
40,Delaware,290,8,8,8,8,8,8,8,8,7,8,7,7,7,7
41,Mississippi,521,12,12,12,12,12,12,11,12,11,11,11,11,11,10
42,New Mexico,265,10,10,11,11,10,11,11,11,12,11,11,11,12,11
43,North Dakota,43,1,1,0,1,1,1,1,1,1,1,1,1,1,1
44,Wyoming,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,Alaska,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Maine,70,1,1,1,2,1,1,1,2,1,1,1,1,1,1
47,Alabama,488,12,13,12,13,13,12,13,13,13,13,13,13,13,12
48,Idaho,73,1,1,1,1,2,1,1,1,1,1,1,1,1,1
49,Montana,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50,Puerto Rico,123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,67,1,1,1,1,2,1,1,1,1,1,1,1,1,1
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
