,State,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
0,Washington,1061,126,18,17,17,15,14,14,13,12,11,11,10,10,9
1,Illinois,4856,870,152,147,142,134,129,120,115,111,102,95,93,88,84
2,California,3753,493,105,102,102,101,96,91,89,90,87,79,80,81,72
3,Arizona,801,91,24,23,22,23,22,21,20,19,20,19,18,16,17
4,Massachusetts,6372,829,145,139,134,129,123,118,112,108,102,99,94,90,86
5,Wisconsin,510,86,17,17,15,17,15,15,15,15,14,16,15,14,15
6,Texas,1528,363,59,56,53,51,49,49,47,45,43,41,39,38,36
7,Nebraska,147,83,10,9,9,7,8,6,7,6,5,5,5,5,4
8,Utah,97,56,7,6,5,6,5,4,5,4,4,3,3,4,2
9,Oregon,148,32,5,5,4,4,5,4,3,4,4,4,3,3,4
10,Florida,2237,279,55,53,51,49,48,47,45,44,44,40,38,37,37
11,New York,29141,2505,310,290,270,253,235,220,205,192,178,167,155,145,135
12,Rhode Island,608,47,16,15,15,13,14,12,12,12,11,10,10,10,9
13,Georgia,1827,175,38,36,35,32,31,29,28,26,24,23,21,21,19
14,New Hampshire,209,22,6,5,6,6,5,4,5,4,4,4,4,3,4
15,North Carolina,784,189,32,30,30,30,29,27,27,27,26,24,22,22,23
16,New Jersey,11138,1336,196,184,173,162,152,142,134,125,118,111,104,98,92
17,Colorado,1332,184,33,33,31,30,30,28,28,27,27,25,25,23,23
18,Maryland,2277,258,54,52,53,49,47,45,40,40,38,36,34,35,33
19,Nevada,380,46,8,7,7,7,6,7,6,6,5,6,5,5,5
20,Tennessee,336,137,16,15,14,12,12,11,11,9,9,9,8,7,7
21,Hawaii,17,6,0,1,0,1,0,1,0,0,1,0,0,0,1
22,Indiana,1976,312,50,46,44,41,39,36,35,32,30,28,27,25,24
23,Kentucky,391,31,8,7,7,7,6,6,5,5,5,4,4,4,3
24,Minnesota,878,253,43,41,40,39,38,37,33,34,31,31,30,28,26
25,Oklahoma,311,35,6,6,6,5,5,5,5,5,4,4,4,4,4
26,Pennsylvania,5136,358,95,90,84,80,75,71,67,63,59,55,52,49,45
27,South Carolina,435,46,10,8,9,8,7,7,7,6,6,6,5,5,5
28,District of Columbia,432,59,11,10,10,9,9,9,8,7,7,7,6,7,5
29,Kansas,205,72,8,7,6,6,6,5,5,5,4,4,4,3,3
30,Missouri,768,31,20,18,18,16,16,15,15,14,14,13,11,12,11
31,Vermont,54,8,1,1,1,0,1,0,1,0,1,0,1,0,0
32,Virginia,1171,215,40,37,36,37,34,34,33,32,30,29,28,27,25
33,Connecticut,3693,145,48,47,46,44,43,42,41,40,39,37,36,35,34
34,Iowa,456,80,19,19,17,17,17,15,15,15,14,13,13,13,12
35,Louisiana,2691,207,39,38,35,34,32,30,29,27,26,24,23,21,21
36,Ohio,1969,-18,32,31,29,28,27,26,24,22,21,19,19,18,17
37,Michigan,5466,61,69,68,66,65,62,61,59,57,56,53,52,51,48
38,South Dakota,50,35,3,4,3,3,3,2,3,2,2,2,2,1,2
39,Arkansas,116,34,4,5,4,3,4,3,3,3,3,2,2,3,2
40,Delaware,326,63,11,11,11,10,10,10,9,9,9,9,8,8,8
41,Mississippi,625,90,21,20,21,20,20,20,20,18,17,19,17,17,14
42,New Mexico,317,26,8,9,8,7,8,7,7,7,7,6,6,6,6
43,North Dakota,53,11,2,2,2,2,1,2,2,1,2,1,1,1,1
44,Wyoming,12,3,1,0,1,1,0,1,0,0,1,0,1,0,0
45,Alaska,10,3,1,0,0,0,1,0,0,0,1,0,0,0,0
46,Maine,78,11,2,1,2,2,2,2,1,2,1,2,1,2,1
47,Alabama,551,155,21,21,19,19,17,17,16,15,15,13,13,13,11
48,Idaho,79,18,2,2,2,2,1,2,1,1,2,1,1,1,1
49,Montana,16,4,0,1,0,0,1,0,0,0,1,0,0,0,0
50,Puerto Rico,127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,72,11,2,1,2,1,1,2,1,1,1,2,1,1,1
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
