,State,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
0,Washington,1220,19,9,9,8,7,7,6,6,6,6,5,5,5,4
1,Illinois,6512,224,75,71,67,63,60,56,54,50,49,44,43,40,38
2,California,5089,239,85,81,77,74,70,68,63,61,58,56,52,51,49
3,Arizona,1194,70,32,32,30,31,30,30,29,28,28,28,27,28,26
4,Massachusetts,7624,190,70,65,61,58,54,51,48,45,42,40,38,34,34
5,Wisconsin,696,21,8,7,7,7,7,7,7,6,7,6,6,6,6
6,Texas,1995,29,20,21,20,21,21,21,20,21,21,21,21,22,21
7,Nebraska,221,8,3,2,3,2,2,2,2,2,2,1,2,1,2
8,Utah,139,0,2,2,2,2,2,2,2,2,2,1,2,2,2
9,Oregon,176,2,1,2,1,2,1,2,1,1,1,2,1,1,1
10,Florida,2930,128,49,47,46,46,45,43,43,42,41,40,41,39,39
11,New York,30605,277,99,93,89,85,81,76,74,69,65,63,59,57,54
12,Rhode Island,833,27,8,7,7,7,6,6,6,5,5,4,5,4,4
13,Georgia,2416,63,29,27,26,23,23,21,19,18,17,16,15,13,13
14,New Hampshire,320,-8,1,1,1,1,1,1,1,0,1,1,1,0,1
15,North Carolina,1139,14,11,10,10,11,11,11,11,11,11,12,12,12,12
16,New Jersey,12625,181,78,73,69,65,61,57,53,50,47,45,40,38,36
17,Colorado,1599,31,9,9,8,8,7,6,6,5,5,5,4,4,4
18,Maryland,2939,137,44,42,39,38,35,34,32,30,29,27,26,24,23
19,Nevada,464,29,7,7,6,6,6,6,5,4,5,4,4,3,3
20,Tennessee,467,10,9,9,9,9,8,9,9,9,9,8,9,8,9
21,Hawaii,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,2422,-16,6,5,5,4,4,5,3,4,4,3,3,3,2
23,Kentucky,527,5,4,4,3,3,4,2,3,3,2,2,2,2,2
24,Minnesota,1329,-26,6,6,7,7,8,8,8,8,9,9,10,10,10
25,Oklahoma,359,-1,1,0,1,1,0,1,1,1,0,1,1,1,1
26,Pennsylvania,6275,36,26,26,23,23,20,20,18,18,16,15,15,13,13
27,South Carolina,600,12,6,5,6,5,5,6,5,5,5,5,5,5,4
28,District of Columbia,515,16,7,6,6,6,5,5,5,5,4,4,4,4,3
29,Kansas,244,15,4,4,3,4,3,3,3,2,3,2,3,2,2
30,Missouri,890,38,12,11,11,10,9,9,8,7,7,7,7,6,5
31,Vermont,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,Virginia,1546,72,21,20,19,18,17,16,14,14,13,13,12,11,10
33,Connecticut,4201,26,17,17,15,15,13,13,12,12,10,10,10,9,8
34,Iowa,652,10,5,4,5,4,3,4,4,3,3,3,3,3,3
35,Louisiana,3014,19,11,10,11,11,10,11,10,10,11,10,10,11,10
36,Ohio,2557,87,32,30,29,26,25,23,22,20,20,18,17,16,15
37,Michigan,6020,117,35,34,35,33,32,32,32,31,30,29,30,28,28
38,South Dakota,75,1,1,0,1,0,1,0,1,0,0,1,0,1,0
39,Arkansas,179,2,3,3,3,3,3,4,3,4,4,4,4,5,5
40,Delaware,422,10,4,4,3,3,3,2,3,2,2,2,1,2,2
41,Mississippi,891,-9,3,3,3,4,3,3,3,4,3,3,3,4,3
42,New Mexico,435,5,4,4,4,4,3,3,4,3,2,3,2,3,2
43,North Dakota,77,2,1,0,1,1,0,1,1,0,1,1,0,1,1
44,Wyoming,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Alaska,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,100,3,0,1,1,0,1,1,0,1,0,1,0,1,0
47,Alabama,773,14,7,7,7,6,7,6,6,5,6,6,5,5,5
48,Idaho,88,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Montana,19,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Puerto Rico,147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,88,-2,0,0,0,0,1,0,0,0,0,0,0,0,0
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
