,State,172,178,185,192,199,206,213,220,227
0,Washington,1438,16,57,65,72,78,87,93,104
1,Illinois,7388,-119,91,80,75,73,73,76,78
2,California,7051,426,716,823,905,971,1046,1129,1190
3,Arizona,2237,405,473,511,527,544,558,551,556
4,Massachusetts,8325,-36,45,34,28,22,19,18,16
5,Wisconsin,820,46,48,54,60,69,74,82,88
6,Texas,3216,421,796,966,1109,1238,1341,1425,1525
7,Nebraska,285,19,14,13,13,13,13,13,13
8,Utah,215,72,50,55,59,60,62,64,63
9,Oregon,234,11,24,28,31,34,36,37,39
10,Florida,4242,897,1118,1346,1487,1702,1806,1943,2068
11,New York,32350,-110,79,68,66,56,57,54,54
12,Rhode Island,976,24,17,13,12,10,9,8,7
13,Georgia,3003,285,286,323,357,390,440,460,479
14,New Hampshire,391,16,12,9,7,4,3,3,1
15,North Carolina,1522,135,150,158,165,168,171,172,173
16,New Jersey,15525,-77,148,123,105,91,80,73,65
17,Colorado,1725,48,30,32,32,34,38,40,42
18,Maryland,3319,40,41,35,32,29,29,29,29
19,Nevada,593,27,79,95,107,115,120,129,133
20,Tennessee,741,60,132,151,166,176,185,195,197
21,Hawaii,19,1,2,3,3,3,4,4,5
22,Indiana,2760,45,49,49,52,58,62,73,87
23,Kentucky,625,8,27,29,32,36,40,45,48
24,Minnesota,1540,85,41,40,38,45,45,53,63
25,Oklahoma,422,42,49,59,66,71,78,83,87
26,Pennsylvania,6904,138,124,117,109,102,97,96,96
27,South Carolina,961,144,186,205,218,222,225,223,221
28,District of Columbia,568,3,5,3,3,3,2,2,2
29,Kansas,297,29,33,41,46,54,60,67,73
30,Missouri,1092,61,61,62,64,67,69,72,75
31,Vermont,56,1,1,0,1,0,0,0,0
32,Virginia,1966,2,52,50,48,45,45,45,46
33,Connecticut,4348,57,16,12,8,7,4,3,3
34,Iowa,752,67,43,47,51,56,60,66,70
35,Louisiana,3416,57,134,159,180,195,214,230,249
36,Ohio,3058,202,166,168,166,161,158,157,158
37,Michigan,6314,-7,45,47,49,53,55,60,64
38,South Dakota,109,-6,5,5,5,5,6,5,5
39,Arkansas,321,40,57,59,59,59,57,54,52
40,Delaware,517,20,18,18,18,19,19,19,18
41,Mississippi,1249,104,119,126,129,128,128,124,128
42,New Mexico,545,31,32,31,32,31,33,35,36
43,North Dakota,87,0,4,5,4,5,6,7,8
44,Wyoming,21,4,3,3,5,5,5,6,7
45,Alaska,17,1,3,4,4,5,6,6,7
46,Maine,114,0,3,2,2,2,2,1,2
47,Alabama,1121,83,114,122,127,131,135,134,137
48,Idaho,102,30,33,43,52,60,68,76,85
49,Montana,29,-2,6,7,10,12,15,19,22
50,Puerto Rico,167,16,11,11,12,13,15,15,16
51,Virgin Islands,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,96,6,8,10,12,15,17,22,26
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
