forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,point,NA,69
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.01,0
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.025,0
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.05,0
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.1,23
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.15,46
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.2,50
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.25,55
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.3,59
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.35,62
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.4,63
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.45,66
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.5,69
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.55,71
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.6,73
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.65,75
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.7,78
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.75,80
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.8,87
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.85,91
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.9,95
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.95,101
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.975,105
2021-11-01,1 wk ahead inc death,2021-11-06,GM01,GM01,quantile,0.99,113
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,point,NA,11059
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.01,10990
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.025,10990
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.05,10990
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.1,11013
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.15,11036
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.2,11040
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.25,11045
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.3,11049
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.35,11052
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.4,11053
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.45,11056
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.5,11059
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.55,11061
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.6,11063
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.65,11065
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.7,11068
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.75,11070
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.8,11077
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.85,11081
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.9,11085
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.95,11091
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.975,11095
2021-11-01,1 wk ahead cum death,2021-11-06,GM01,GM01,quantile,0.99,11103
